id,age,fare,family_size,embarked,sex,pclass,title,is_alone,target
18,-0.11839316568383679,-0.06063564385711685,-0.08790162527656499,-0.00018982732602640742,0.11839316568383679,0.060635643857116846,0.08790162527656503,0.00018982732602640577,target_1
19,0.06315585562196027,0.04575743178451957,0.17568953020086872,0.17883550078603805,-0.06315585562196024,-0.04575743178451957,-0.17568953020086872,-0.17883550078603808,target_0
20,-0.2287918164278893,-0.020808472329911096,-0.21412937766807122,-0.10737857940864505,0.2287918164278893,0.020808472329911107,0.21412937766807122,0.10737857940864505,target_1
21,-0.06913286417777222,0.020273552467847813,-0.13464284204130209,-0.02038509355269889,0.06913286417777224,-0.020273552467847806,0.1346428420413021,0.0203850935526989,target_1
22,-0.10013428781360044,-0.16034940143809023,-0.2004117905041556,-0.055050176414444485,0.10013428781360044,0.1603494014380902,0.2004117905041556,0.055050176414444485,target_1
23,-0.12067926374757673,-0.0655674076586278,-0.08466629362501817,-0.00023513843137204136,0.12067926374757676,0.06556740765862781,0.08466629362501818,0.00023513843137206453,target_1
24,-0.1603058384412281,0.012244716242356572,-0.1341280757187451,-0.0009543717970637037,0.1603058384412281,-0.012244716242356575,0.1341280757187451,0.0009543717970637148,target_1
25,0.005086526513137339,0.10975998379910959,0.13455315849935073,0.14164148010124467,-0.005086526513137325,-0.10975998379910958,-0.13455315849935073,-0.1416414801012447,target_0
26,-0.1513509097320136,-0.0829555540312867,-0.14069731661585577,0.005768819974736578,0.15135090973201362,0.08295555403128671,0.1406973166158558,-0.0057688199747365585,target_1
27,-0.1572736024177488,-0.055790044559612305,-0.15393968249718792,0.002990886740034168,0.1572736024177488,0.0557900445596123,0.15393968249718792,-0.0029908867400341706,target_1
28,-0.14194846448496207,0.009388179827995169,-0.12850591744937534,-0.018222756422346963,0.14194846448496207,-0.009388179827995145,0.12850591744937537,0.018222756422346987,target_1
29,-0.12428447560194322,-0.07238192037482973,-0.2572800207470073,-0.03404010499213073,0.12428447560194322,0.07238192037482973,0.25728002074700723,0.03404010499213075,target_1
30,0.10393007797490733,0.09195301328092449,0.08588577976741202,0.10230484945569396,-0.10393007797490729,-0.09195301328092449,-0.08588577976741199,-0.10230484945569396,target_0
31,-0.15743503401900436,-0.1575963321042739,-0.16461837608057878,-0.05862896445979673,0.15743503401900436,0.15759633210427393,0.1646183760805788,0.058628964459796734,target_1
32,-0.15584619271364453,0.02114121468738138,-0.11588428189523145,-0.004324240163996891,0.1558461927136445,-0.021141214687381393,0.11588428189523145,0.004324240163996863,target_1
33,-0.010384991224316312,-0.044379031586971915,-0.12098246801109395,-0.0033527606552111624,0.010384991224316298,0.044379031586971915,0.12098246801109395,0.0033527606552111616,target_1
34,-0.008645988367691274,0.07791115394510092,0.14089607067134058,0.13663643658053715,0.008645988367691274,-0.07791115394510092,-0.14089607067134058,-0.13663643658053717,target_0
35,-0.14064157479494444,-0.06307447092221177,-0.07384270695412623,0.002161022763251099,0.14064157479494444,0.06307447092221177,0.07384270695412622,-0.0021610227632511175,target_1
36,-0.05317613878867991,0.04091475411765864,-0.13416052473567425,0.0030756631941809068,0.05317613878867992,-0.040914754117658596,0.13416052473567422,-0.0030756631941808816,target_1
37,0.10824650733621972,0.04480281185415532,0.1026863175002246,0.1190450531848472,-0.10824650733621974,-0.04480281185415532,-0.10268631750022461,-0.1190450531848472,target_0
38,-0.008645988367691274,0.07791115394510092,0.14089607067134058,0.13663643658053715,0.008645988367691274,-0.07791115394510092,-0.14089607067134058,-0.13663643658053717,target_0
39,0.010950873545491076,0.16409645691697325,0.09663572503382548,0.2473577313757077,-0.010950873545491088,-0.1640964569169732,-0.09663572503382548,-0.24735773137570774,target_0
40,0.30693285266466974,0.05002118006990196,0.11311935458754309,0.0037017523033032315,-0.30693285266466963,-0.05002118006990193,-0.1131193545875431,-0.0037017523033032245,target_0
41,0.01882176945646193,-0.07208209337744546,-0.09488577354842047,-0.002910019543218082,-0.018821769456461947,0.07208209337744545,0.09488577354842048,0.0029100195432180754,target_1
42,-0.06913286417777222,0.020273552467847813,-0.13464284204130209,-0.02038509355269889,0.06913286417777224,-0.020273552467847806,0.1346428420413021,0.0203850935526989,target_1
43,-0.14064157479494444,-0.06307447092221177,-0.07384270695412623,0.002161022763251099,0.14064157479494444,0.06307447092221177,0.07384270695412622,-0.0021610227632511175,target_1
44,-0.12067926374757673,-0.0655674076586278,-0.08466629362501817,-0.00023513843137204136,0.12067926374757676,0.06556740765862781,0.08466629362501818,0.00023513843137206453,target_1
45,0.04995848486240919,0.06248008905398683,0.20150455189835853,-0.09270053777279008,-0.049958484862409155,-0.06248008905398682,-0.20150455189835853,0.09270053777279005,target_0
46,0.09956048417789128,0.043618765407012594,0.09254637375068835,0.10764086313446655,-0.09956048417789129,-0.04361876540701256,-0.09254637375068833,-0.10764086313446655,target_0
47,-0.16988130672878313,-0.031335911022574124,-0.21079821019401423,-0.05968675214136435,0.16988130672878315,0.031335911022574145,0.21079821019401423,0.05968675214136436,target_1
48,0.0553248075002555,-0.06501041214705844,-0.11884855635946318,-0.04043849652886118,-0.05532480750025548,0.06501041214705841,0.1188485563594632,0.0404384965288612,target_1
49,-0.5955132092934535,-0.06752156257566773,-0.08442478028981992,0.006033317735532041,0.5955132092934535,0.06752156257566772,0.0844247802898199,-0.006033317735532034,target_1
50,-0.21466816682681894,-0.05409229729459429,-0.07751427222335706,0.0040139804961902645,0.21466816682681888,0.05409229729459429,0.07751427222335708,-0.004013980496190252,target_1
51,-0.018313567945954172,0.029747811691577284,0.08246602401732524,0.08677969845969062,0.018313567945954175,-0.029747811691577287,-0.08246602401732525,-0.08677969845969064,target_0
52,-0.1307907909210505,0.12794445569951923,0.13703430611110828,0.1310633174223413,0.1307907909210505,-0.12794445569951923,-0.13703430611110828,-0.13106331742234134,target_0
53,0.09917078767277342,0.0911882361619774,0.11441367361524388,0.11754424318144578,-0.09917078767277342,-0.09118823616197742,-0.11441367361524389,-0.1175442431814458,target_0
54,-0.1368603375225269,0.020771737320215176,-0.23104531803255915,-0.05866972825374656,0.1368603375225269,-0.020771737320215197,0.23104531803255923,0.058669728253746535,target_1
55,-0.11176560687633802,0.02198348770311068,-0.12980981807169056,-0.0039289944722458075,0.111765606876338,-0.02198348770311067,0.12980981807169056,0.003928994472245809,target_1
56,-0.08919477059458601,-0.012159217873789797,-0.2122544672692504,-0.059198121768555434,0.08919477059458603,0.012159217873789829,0.2122544672692504,0.05919812176855545,target_1
57,-0.03565764873894387,0.017713519661887486,-0.125591074827713,0.009903581998120243,0.03565764873894386,-0.017713519661887507,0.12559107482771298,-0.009903581998120267,target_1
58,0.10824650733621972,0.04480281185415532,0.1026863175002246,0.1190450531848472,-0.10824650733621974,-0.04480281185415532,-0.10268631750022461,-0.1190450531848472,target_0
59,0.08137191249934364,-0.08029869084256917,-0.1310945294153666,-0.06275672436571296,-0.08137191249934361,0.08029869084256919,0.1310945294153666,0.06275672436571297,target_1
60,0.08703215674839151,-0.011369928417147667,0.18259574907782766,0.1843007796508069,-0.08703215674839151,0.01136992841714766,-0.18259574907782766,-0.1843007796508069,target_0
61,-0.07639502604547163,0.019351386412808147,-0.0824954325227379,-0.00700668892725373,0.07639502604547163,-0.019351386412808157,0.08249543252273782,0.00700668892725373,target_1
62,0.08571314585001785,-0.05837863999776834,0.15499659357669165,0.16302996467116382,-0.08571314585001788,0.05837863999776833,-0.15499659357669165,-0.16302996467116376,target_0
63,-0.10074672771166818,0.04859167764015836,-0.12007221424012357,-0.022187653295026356,0.1007467277116682,-0.04859167764015833,0.12007221424012353,0.022187653295026373,target_1
64,-0.3143503169139161,0.009239990140694643,-0.09541362004752113,0.0067914580535342285,0.3143503169139161,-0.009239990140694631,0.09541362004752116,-0.006791458053534221,target_1
65,-0.0988418177504266,0.03668839700902692,-0.121347243864994,-0.002565919150287253,0.09884181775042664,-0.0366883970090269,0.12134724386499397,0.002565919150287278,target_1
66,-0.16546089033439704,-0.04845772269690518,-0.08783792005915805,-0.007519193393284723,0.16546089033439704,0.048457722696905195,0.08783792005915807,0.007519193393284748,target_1
67,-0.15584619271364453,0.02114121468738138,-0.11588428189523145,-0.004324240163996891,0.1558461927136445,-0.021141214687381393,0.11588428189523145,0.004324240163996863,target_1
68,-0.1740283954851254,-0.25899479465458797,-0.13895417904633245,-0.05494161417570076,0.17402839548512541,0.25899479465458797,0.13895417904633245,0.05494161417570077,target_1
69,-0.08669208821271543,0.018972857752699177,-0.10135813500136623,-0.0044584503222951394,0.08669208821271548,-0.01897285775269918,0.10135813500136617,0.004458450322295147,target_1
70,0.06022846642864934,0.02628867170658721,0.06792782766238327,0.06665515463365283,-0.060228466428649347,-0.026288671706587198,-0.06792782766238327,-0.06665515463365285,target_0
71,0.19108150338377772,0.08430370291501381,0.11288107320063571,0.11160896228612718,-0.1910815033837777,-0.08430370291501382,-0.1128810732006357,-0.11160896228612718,target_0
72,-0.10663514149949628,-0.0817408358923768,-0.10172714750486138,-0.011024665120112359,0.10663514149949631,0.08174083589237681,0.10172714750486139,0.011024665120112383,target_1
73,-0.1461425168237412,0.026697468943998673,-0.13170062002166627,0.0009540141569541987,0.1461425168237412,-0.02669746894399867,0.13170062002166627,-0.0009540141569541964,target_1
74,0.06234066257302844,0.08332770171698159,0.09776692829886847,0.10089749786507039,-0.062340662573028435,-0.08332770171698156,-0.09776692829886849,-0.10089749786507043,target_0
75,0.10824650733621972,0.04480281185415532,0.1026863175002246,0.1190450531848472,-0.10824650733621974,-0.04480281185415532,-0.10268631750022461,-0.1190450531848472,target_0
76,-0.09152871022526789,-0.08446238870037097,-0.09828595932959114,-0.009127131081998623,0.09152871022526789,0.08446238870037098,0.09828595932959117,0.009127131081998637,target_1
77,0.2591601578787516,-0.012287673330570256,0.11314448927379023,0.11652724540674189,-0.2591601578787516,0.012287673330570278,-0.1131444892737902,-0.11652724540674185,target_0
78,-0.06632819596228473,-0.05908684270392515,-0.07719963167318929,-0.015318919567513961,0.06632819596228473,0.059086842703925155,0.07719963167318929,0.015318919567513967,target_1
79,-0.015840670114264186,0.012380698328446934,-0.16062774618429593,-0.02584126108050862,0.015840670114264207,-0.012380698328446904,0.16062774618429593,0.02584126108050864,target_1
80,0.10824650733621972,0.04480281185415532,0.1026863175002246,0.1190450531848472,-0.10824650733621974,-0.04480281185415532,-0.10268631750022461,-0.1190450531848472,target_0
81,0.46480887941305576,-0.028033114172447006,0.09872980036457081,-0.007489061560249736,-0.46480887941305565,0.028033114172446975,-0.09872980036457082,0.007489061560249726,target_0
82,-0.0767790136477614,0.0011727328298529525,-0.19070978226328475,0.009903581998120215,0.07677901364776142,-0.0011727328298529432,0.1907097822632847,-0.009903581998120211,target_1
83,-0.015840670114264186,0.012380698328446934,-0.16062774618429593,-0.02584126108050862,0.015840670114264207,-0.012380698328446904,0.16062774618429593,0.02584126108050864,target_1
84,0.07038689980821665,-0.07011232324956854,0.16642291033149978,0.16378067021024528,-0.07038689980821666,0.07011232324956851,-0.1664229103314997,-0.16378067021024525,target_0
85,-0.09053565656449354,-0.06827047278154229,-0.08527473458314028,-0.00023513843137204136,0.09053565656449351,0.06827047278154229,0.08527473458314026,0.00023513843137203678,target_1
86,-0.14687052939205852,-0.058394384068007246,-0.19546425222205338,-0.0989560314507761,0.14687052939205852,0.058394384068007246,0.19546425222205338,0.09895603145077608,target_1
87,-0.12428447560194322,-0.07238192037482973,-0.2572800207470073,-0.03404010499213073,0.12428447560194322,0.07238192037482973,0.25728002074700723,0.03404010499213075,target_1
88,-0.15584619271364453,0.02114121468738138,-0.11588428189523145,-0.004324240163996891,0.1558461927136445,-0.021141214687381393,0.11588428189523145,0.004324240163996863,target_1
89,-0.018311709840985735,-0.10350205122659432,0.17534217758851933,0.1797616637872388,0.018311709840985728,0.10350205122659431,-0.1753421775885193,-0.1797616637872388,target_0
90,-0.10974074768556988,0.01647483991726318,-0.09522098359329262,-0.0220594927570467,0.10974074768556988,-0.01647483991726317,0.09522098359329262,0.022059492757046703,target_1
91,-0.1860243922445616,0.030715678416549194,-0.1436565870995622,-0.05922928663805183,0.18602439224456158,-0.030715678416549125,0.1436565870995622,0.059229286638051826,target_1
92,-0.08528571877933543,0.02027312854796498,-0.1351903783115746,-0.017491737124091432,0.08528571877933545,-0.020273128547964994,0.1351903783115745,0.01749173712409143,target_1
93,-0.06943835777255017,-0.007741939581104973,-0.08626407527713292,-0.05308309909745793,0.0694383577725502,0.007741939581104978,0.08626407527713291,0.053083099097457946,target_1
94,-0.07289684554011419,0.023927089239992424,-0.12371683475448302,-0.028820721237565947,0.0728968455401142,-0.02392708923999242,0.12371683475448303,0.028820721237565954,target_1
95,-0.07361425673863295,0.021495666030810566,-0.10312634211592421,-0.016248815345069306,0.07361425673863296,-0.021495666030810552,0.10312634211592421,0.01624881534506931,target_1
96,0.07256914405216379,-0.043058773407019524,0.1868050952329062,0.1860203188412373,-0.07256914405216378,0.043058773407019496,-0.1868050952329062,-0.1860203188412373,target_0
97,-0.07676888877516352,-0.06428177320165306,-0.08824081056408428,-0.019299776309212185,0.07676888877516355,0.06428177320165307,0.08824081056408431,0.0192997763092122,target_1
98,-0.08434560842332588,-0.08191396294972488,-0.07975658076216874,0.0021610227632511128,0.08434560842332592,0.08191396294972488,0.07975658076216875,-0.00216102276325109,target_1
99,-0.11379712253165418,-0.07498188596339124,-0.07129148591138164,0.004133048918067401,0.11379712253165422,0.07498188596339123,0.07129148591138162,-0.004133048918067403,target_1
100,-0.28815766088502254,-0.10232568262086753,-0.07228166051768488,0.007288691669604429,0.2881576608850225,0.10232568262086753,0.07228166051768485,-0.007288691669604431,target_1
101,0.01660733094545471,0.11612332713540902,0.15394841073511678,0.1266951305902249,-0.01660733094545471,-0.11612332713540902,-0.15394841073511678,-0.1266951305902249,target_0
102,-0.08103705217481602,-0.05473726129666502,-0.08011967526290346,0.003598602506331718,0.08103705217481601,0.05473726129666501,0.08011967526290346,-0.003598602506331719,target_1
103,-0.12067926374757673,-0.0655674076586278,-0.08466629362501817,-0.00023513843137204136,0.12067926374757676,0.06556740765862781,0.08466629362501818,0.00023513843137206453,target_1
104,-0.08434560842332588,-0.08191396294972488,-0.07975658076216874,0.0021610227632511128,0.08434560842332592,0.08191396294972488,0.07975658076216875,-0.00216102276325109,target_1
105,0.18240013372490954,0.08450082367140804,-0.09995395377131958,-0.09907347875814135,-0.18240013372490954,-0.08450082367140804,0.0999539537713196,0.09907347875814135,target_0
106,0.046905525562826685,0.05760896098126381,0.15354696390926006,0.16471800327552377,-0.04690552556282669,-0.057608960981263835,-0.15354696390926006,-0.16471800327552377,target_0
107,-0.06548927752901068,-0.002667195875773175,-0.1405778347705057,-0.0012692032495974885,0.06548927752901067,0.002667195875773181,0.1405778347705057,0.0012692032495974976,target_1
108,-0.11839316568383679,-0.06063564385711685,-0.08790162527656499,-0.00018982732602640742,0.11839316568383679,0.060635643857116846,0.08790162527656503,0.00018982732602640577,target_1
109,-0.25027355774214094,-0.07146075994826852,-0.2081291552384117,0.006619118787406475,0.2502735577421409,0.07146075994826856,0.2081291552384117,-0.0066191187874064415,target_1
110,0.01817691054309882,0.0883413579013512,0.16353455231702474,0.23459579085851662,-0.018176910543098786,-0.08834135790135117,-0.16353455231702474,-0.23459579085851656,target_0
111,-0.10558943027238654,0.01716376564088486,-0.12754656017057373,-0.01838290405323021,0.10558943027238656,-0.01716376564088486,0.12754656017057375,0.018382904053230217,target_1
112,-0.1153060106058044,0.00962877262290169,-0.1344317655297595,-0.013981613698627571,0.1153060106058044,-0.009628772622901672,0.13443176552975952,0.01398161369862759,target_1
113,-0.10558943027238654,0.01716376564088486,-0.12754656017057373,-0.01838290405323021,0.10558943027238656,-0.01716376564088486,0.12754656017057375,0.018382904053230217,target_1
114,0.12713070043899735,0.13904914761687684,0.12308985971697284,0.12697219469015497,-0.12713070043899732,-0.1390491476168768,-0.12308985971697281,-0.12697219469015492,target_0
115,0.037494363944521686,0.14381995635223183,0.1637045390005279,0.19340250047879937,-0.037494363944521714,-0.14381995635223183,-0.16370453900052784,-0.1934025004787993,target_0
116,-0.14101813742377226,0.01909889984806677,-0.15875204999347892,-0.016248815345069362,0.14101813742377226,-0.01909889984806676,0.15875204999347892,0.016248815345069365,target_1
117,-0.06078380406378178,-0.09083450925736289,-0.09330059560630982,-0.0012369998157668672,0.06078380406378177,0.09083450925736287,0.09330059560630984,0.00123699981576685,target_1
118,0.10824650733621972,0.04480281185415532,0.1026863175002246,0.1190450531848472,-0.10824650733621974,-0.04480281185415532,-0.10268631750022461,-0.1190450531848472,target_0
119,-0.06943835777255017,-0.007741939581104973,-0.08626407527713292,-0.05308309909745793,0.0694383577725502,0.007741939581104978,0.08626407527713291,0.053083099097457946,target_1
120,-0.16310558838223627,-0.13612466354645808,-0.13952091762187835,0.003871035540203256,0.16310558838223632,0.13612466354645808,0.1395209176218783,-0.0038710355402032646,target_1
121,-0.08507882132824877,0.024243403012294516,-0.11168757838739501,-0.01822275642234695,0.08507882132824879,-0.024243403012294516,0.11168757838739496,0.01822275642234696,target_1
122,-0.06835098248861823,-0.07326800256047168,-0.0982093517983263,-0.02834355462412809,0.06835098248861825,0.07326800256047168,0.0982093517983263,0.028343554624128072,target_1
123,-0.11589911739892676,-0.18020949514860118,-0.1417767484414032,-0.1155793209441649,0.11589911739892678,0.18020949514860118,0.1417767484414032,0.1155793209441649,target_1
124,-0.06632819596228473,-0.05908684270392515,-0.07719963167318929,-0.015318919567513961,0.06632819596228473,0.059086842703925155,0.07719963167318929,0.015318919567513967,target_1
125,0.06022846642864934,0.02628867170658721,0.06792782766238327,0.06665515463365283,-0.060228466428649347,-0.026288671706587198,-0.06792782766238327,-0.06665515463365285,target_0
126,0.14005411016022634,-0.03773158147867597,0.1699748634231849,0.17321480993996935,-0.14005411016022634,0.03773158147867597,-0.1699748634231849,-0.1732148099399693,target_0
127,-0.08669208821271543,0.018972857752699177,-0.10135813500136623,-0.0044584503222951394,0.08669208821271548,-0.01897285775269918,0.10135813500136617,0.004458450322295147,target_1
128,0.10393007797490733,0.09195301328092449,0.08588577976741202,0.10230484945569396,-0.10393007797490729,-0.09195301328092449,-0.08588577976741199,-0.10230484945569396,target_0
129,-0.16546089033439704,-0.04845772269690518,-0.08783792005915805,-0.007519193393284723,0.16546089033439704,0.048457722696905195,0.08783792005915807,0.007519193393284748,target_1
130,-0.06994718109104091,-0.0780881486467087,-0.08836132197797483,0.0057123770877274315,0.0699471810910409,0.07808814864670872,0.08836132197797485,-0.00571237708772742,target_1
131,-0.08575336038069609,-0.07145245059985197,-0.08294573023035424,0.0009070847837346772,0.08575336038069613,0.07145245059985197,0.08294573023035424,-0.0009070847837346666,target_1
132,0.03294284756498541,0.1508216673742295,0.1757550113615608,0.17881105571937134,-0.03294284756498541,-0.15082166737422945,-0.17575501136156074,-0.17881105571937128,target_0
133,-0.10699525283900337,-0.18546528990469063,-0.15840283010611014,-0.07637691912693201,0.10699525283900341,0.18546528990469063,0.15840283010611017,0.07637691912693202,target_1
134,-0.09053565656449354,-0.06827047278154229,-0.08527473458314028,-0.00023513843137204136,0.09053565656449351,0.06827047278154229,0.08527473458314026,0.00023513843137203678,target_1
135,0.2030308875681212,0.06374752803601601,0.07519613148475646,0.09013252531668993,-0.2030308875681212,-0.063747528036016,-0.07519613148475644,-0.0901325253166899,target_0
136,-0.038790248632052514,-0.27863034863572356,-0.08072998471968673,0.00727468818355288,0.03879024863205253,0.27863034863572356,0.08072998471968673,-0.007274688183552856,target_1
137,-0.07481965371374061,0.005682437251951517,-0.12900887686262424,0.0007542689457680589,0.07481965371374061,-0.005682437251951498,0.12900887686262427,-0.0007542689457680486,target_1
138,-0.043035221390328574,0.006965553108542133,0.2006776504129445,0.20008969244987235,0.04303522139032856,-0.00696555310854214,-0.2006776504129445,-0.20008969244987238,target_0
139,-0.10074672771166818,0.04859167764015836,-0.12007221424012357,-0.022187653295026356,0.1007467277116682,-0.04859167764015833,0.12007221424012353,0.022187653295026373,target_1
140,-0.1326804502081207,-0.08630360587464472,-0.14424876669169195,-0.05159652375199494,0.13268045020812066,0.08630360587464478,0.14424876669169195,0.05159652375199493,target_1
141,-0.08434560842332588,-0.08191396294972488,-0.07975658076216874,0.0021610227632511128,0.08434560842332592,0.08191396294972488,0.07975658076216875,-0.00216102276325109,target_1
142,0.04699593449389597,0.1073354282885902,0.1605965104572949,0.1768266373677636,-0.04699593449389594,-0.1073354282885902,-0.1605965104572949,-0.1768266373677636,target_0
143,-0.18262924171093795,-0.10299852473550294,-0.15045508464506438,-0.008518687519169631,0.18262924171093797,0.10299852473550294,0.15045508464506438,0.00851868751916964,target_1
144,-0.10178076461340023,-0.07887423624762258,-0.10613342673960731,-0.006165625766140958,0.10178076461340023,0.07887423624762256,0.10613342673960731,0.006165625766140955,target_1
145,-0.10699525283900337,-0.18546528990469063,-0.15840283010611014,-0.07637691912693201,0.10699525283900341,0.18546528990469063,0.15840283010611017,0.07637691912693202,target_1
146,-0.08434560842332588,-0.08191396294972488,-0.07975658076216874,0.0021610227632511128,0.08434560842332592,0.08191396294972488,0.07975658076216875,-0.00216102276325109,target_1
147,-0.1307907909210505,0.12794445569951923,0.13703430611110828,0.1310633174223413,0.1307907909210505,-0.12794445569951923,-0.13703430611110828,-0.13106331742234134,target_0
148,0.08571314585001785,-0.05837863999776834,0.15499659357669165,0.16302996467116382,-0.08571314585001788,0.05837863999776833,-0.15499659357669165,-0.16302996467116376,target_0
149,-0.08507882132824877,0.024243403012294516,-0.11168757838739501,-0.01822275642234695,0.08507882132824879,-0.024243403012294516,0.11168757838739496,0.01822275642234696,target_1
150,0.07199822606129876,0.02925075474235831,0.06608312770668465,0.061306663056099865,-0.07199822606129877,-0.029250754742358314,-0.06608312770668465,-0.0613066630560999,target_0
151,-0.2356031687740439,-0.0431470627745533,-0.09054433447124365,0.005153158073096563,0.2356031687740439,0.043147062774553276,0.09054433447124366,-0.005153158073096563,target_1
152,-0.16988130672878313,-0.031335911022574124,-0.21079821019401423,-0.05968675214136435,0.16988130672878315,0.031335911022574145,0.21079821019401423,0.05968675214136436,target_1
153,-0.10596360140307334,-0.06319520459699102,-0.08859723440301347,0.003598602506331732,0.10596360140307333,0.06319520459699102,0.08859723440301348,-0.003598602506331719,target_1
154,0.10558382801888742,-0.07793884264825765,0.12908971580442996,0.28191915827447644,-0.10558382801888742,0.07793884264825766,-0.12908971580442996,-0.28191915827447644,target_0
155,-0.07361425673863295,0.021495666030810566,-0.10312634211592421,-0.016248815345069306,0.07361425673863296,-0.021495666030810552,0.10312634211592421,0.01624881534506931,target_1
156,-0.010345360107247278,0.09032323146477081,0.1265429766424896,0.1261697545868371,0.010345360107247285,-0.09032323146477081,-0.12654297664248956,-0.1261697545868371,target_0
157,-0.010345360107247278,0.09032323146477081,0.1265429766424896,0.1261697545868371,0.010345360107247285,-0.09032323146477081,-0.12654297664248956,-0.1261697545868371,target_0
158,0.10393007797490733,0.09195301328092449,0.08588577976741202,0.10230484945569396,-0.10393007797490729,-0.09195301328092449,-0.08588577976741199,-0.10230484945569396,target_0
159,-0.0989639986933332,-0.06264319223831678,-0.11782161218871104,-0.006509516698681257,0.09896399869333321,0.06264319223831677,0.11782161218871103,0.006509516698681266,target_1
160,-0.07819922226212954,-0.08882377299465782,-0.09065890497434874,-0.004733949873221336,0.07819922226212955,0.08882377299465785,0.09065890497434875,0.0047339498732213575,target_1
161,-0.10074672771166818,0.04859167764015836,-0.12007221424012357,-0.022187653295026356,0.1007467277116682,-0.04859167764015833,0.12007221424012353,0.022187653295026373,target_1
162,0.056379151562422014,-0.04172498764841527,0.1624474537824494,0.16422774509651583,-0.056379151562422014,0.04172498764841528,-0.16244745378244943,-0.16422774509651583,target_0
163,-0.08669208821271543,0.018972857752699177,-0.10135813500136623,-0.0044584503222951394,0.08669208821271548,-0.01897285775269918,0.10135813500136617,0.004458450322295147,target_1
164,-0.16410829759016818,-0.03681562831987811,-0.20040248233897995,-0.078406339330734,0.1641082975901682,0.036815628319878065,0.20040248233897995,0.07840633933073403,target_1
165,-0.18125367073766097,-0.08247942415785067,-0.17125761454623617,-0.05461147239673105,0.18125367073766097,0.0824794241578507,0.17125761454623617,0.054611472396731045,target_1
166,0.01660733094545471,0.11612332713540902,0.15394841073511678,0.1266951305902249,-0.01660733094545471,-0.11612332713540902,-0.15394841073511678,-0.1266951305902249,target_0
167,-0.08507882132824877,0.024243403012294516,-0.11168757838739501,-0.01822275642234695,0.08507882132824879,-0.024243403012294516,0.11168757838739496,0.01822275642234696,target_1
168,-0.15745750993850027,0.01994233186302989,-0.11689314226403621,-0.005868548487601932,0.15745750993850025,-0.019942331863029895,0.1168931422640362,0.005868548487601934,target_1
