id,node_name,node_importance,node_weight,rank,target
13,embarked_S,-0.04839820882263024,25,6,target_1
13,family_size_0.00,-0.13072241258726947,25,7,target_1
13,age_0.45,-0.1517734323048583,20,8,target_1
14,sex_male,0.2518531847222739,35,1,target_1
14,title_Mr,0.1341558031239909,35,2,target_1
14,pclass_1.00,0.027900405708924953,30,3,target_1
14,embarked_S,0.004105369798558524,30,4,target_1
14,is_alone_0.00,-0.004105369798558548,25,5,target_1
14,fare_0.75,-0.027900405708924967,25,6,target_1
14,family_size_0.00,-0.13415580312399092,20,7,target_1
14,age_1.05,-0.25185318472227386,20,8,target_1
15,embarked_S,0.1190450531848472,30,1,target_0
15,age_0.95,0.10824650733621972,30,2,target_0
15,family_size_0.00,0.1026863175002246,30,3,target_0
15,fare_0.75,0.04480281185415532,30,4,target_0
15,pclass_1.00,-0.04480281185415532,25,5,target_0
15,title_Mr,-0.10268631750022461,25,6,target_0
15,sex_male,-0.10824650733621974,25,7,target_0
15,is_alone_0.00,-0.1190450531848472,25,8,target_0
16,embarked_C,0.21722673364974093,35,1,target_0
16,family_size_1.00,0.21667125371260837,35,2,target_0
16,pclass_1.00,0.10103086976898934,30,3,target_0
16,sex_male,0.04294227832435608,30,4,target_0
16,age_0.35,-0.04294227832435607,25,5,target_0
16,fare_0.95,-0.10103086976898935,25,6,target_0
16,title_Mr,-0.2166712537126084,20,7,target_0
16,is_alone_0.00,-0.21722673364974093,20,8,target_0
17,sex_female,0.08434560842332592,30,1,target_1
17,pclass_1.00,0.08191396294972488,30,2,target_1
17,title_Mrs,0.07975658076216875,30,3,target_1
17,embarked_C,0.0021610227632511128,30,4,target_1
17,is_alone_0.00,-0.00216102276325109,25,5,target_1
17,family_size_1.00,-0.07975658076216874,25,6,target_1
17,fare_0.95,-0.08191396294972488,25,7,target_1
17,age_0.95,-0.08434560842332588,25,8,target_1
18,sex_female,0.11839316568383679,30,1,target_1
18,title_Mrs,0.08790162527656503,30,2,target_1
18,pclass_1.00,0.060635643857116846,30,3,target_1
18,is_alone_0.00,0.00018982732602640577,30,4,target_1
18,embarked_C,-0.00018982732602640742,25,5,target_1
18,fare_0.95,-0.06063564385711685,25,6,target_1
18,family_size_0.00,-0.08790162527656499,25,7,target_1
18,age_0.65,-0.11839316568383679,25,8,target_1
19,embarked_C,0.17883550078603805,35,1,target_0
19,family_size_0.00,0.17568953020086872,35,2,target_0
19,age_0.75,0.06315585562196027,30,3,target_0
19,fare_0.95,0.04575743178451957,30,4,target_0
19,pclass_1.00,-0.04575743178451957,25,5,target_0
19,sex_male,-0.06315585562196024,25,6,target_0
19,title_Mr,-0.17568953020086872,20,7,target_0
19,is_alone_0.00,-0.17883550078603808,20,8,target_0
20,sex_male,0.2287918164278893,35,1,target_1
20,title_Mr,0.21412937766807122,35,2,target_1
20,is_alone_1.00,0.10737857940864505,30,3,target_1
20,pclass_1.00,0.020808472329911107,30,4,target_1
20,fare_0.85,-0.020808472329911096,25,5,target_1
20,embarked_S,-0.10737857940864505,25,6,target_1
20,family_size_2.00,-0.21412937766807122,20,7,target_1
20,age_0.75,-0.2287918164278893,20,8,target_1
21,title_Mrs,0.1346428420413021,35,1,target_1
21,sex_female,0.06913286417777224,30,2,target_1
21,is_alone_1.00,0.0203850935526989,30,3,target_1
21,fare_0.85,0.020273552467847813,30,4,target_1
21,pclass_1.00,-0.020273552467847806,25,5,target_1
21,embarked_S,-0.02038509355269889,25,6,target_1
21,age_0.95,-0.06913286417777222,25,7,target_1
21,family_size_2.00,-0.13464284204130209,20,8,target_1
22,title_Mr,0.2004117905041556,35,1,target_1
22,pclass_1.00,0.1603494014380902,35,2,target_1
22,sex_male,0.10013428781360044,30,3,target_1
22,is_alone_0.00,0.055050176414444485,30,4,target_1
22,embarked_C,-0.055050176414444485,25,5,target_1
22,age_0.45,-0.10013428781360044,25,6,target_1
22,fare_0.75,-0.16034940143809023,20,7,target_1
22,family_size_0.00,-0.2004117905041556,20,8,target_1
23,sex_female,0.12067926374757676,30,1,target_1
23,title_Mrs,0.08466629362501818,30,2,target_1
23,pclass_1.00,0.06556740765862781,30,3,target_1
23,is_alone_0.00,0.00023513843137206453,30,4,target_1
23,embarked_C,-0.00023513843137204136,25,5,target_1
23,fare_0.95,-0.0655674076586278,25,6,target_1
23,family_size_0.00,-0.08466629362501817,25,7,target_1
23,age_0.85,-0.12067926374757673,25,8,target_1
24,sex_female,0.1603058384412281,35,1,target_1
24,title_Mrs,0.1341280757187451,35,2,target_1
24,fare_0.95,0.012244716242356572,30,3,target_1
24,is_alone_0.00,0.0009543717970637148,30,4,target_1
24,embarked_S,-0.0009543717970637037,25,5,target_1
24,pclass_1.00,-0.012244716242356575,25,6,target_1
24,family_size_0.00,-0.1341280757187451,20,7,target_1
24,age_0.55,-0.1603058384412281,20,8,target_1
25,embarked_C,0.14164148010124467,35,1,target_0
25,family_size_0.00,0.13455315849935073,35,2,target_0
25,fare_0.75,0.10975998379910959,30,3,target_0
25,age_0.45,0.005086526513137339,30,4,target_0
25,sex_male,-0.005086526513137325,25,5,target_0
25,pclass_1.00,-0.10975998379910958,25,6,target_0
25,title_Mr,-0.13455315849935073,20,7,target_0
25,is_alone_0.00,-0.1416414801012447,20,8,target_0
26,sex_male,0.15135090973201362,35,1,target_1
26,title_Mr,0.1406973166158558,35,2,target_1
26,pclass_1.00,0.08295555403128671,30,3,target_1
26,embarked_C,0.005768819974736578,30,4,target_1
26,is_alone_0.00,-0.0057688199747365585,25,5,target_1
26,fare_0.95,-0.0829555540312867,25,6,target_1
26,family_size_1.00,-0.14069731661585577,20,7,target_1
26,age_0.45,-0.1513509097320136,20,8,target_1
27,sex_female,0.1572736024177488,35,1,target_1
27,title_Mrs,0.15393968249718792,35,2,target_1
27,pclass_1.00,0.0557900445596123,30,3,target_1
27,embarked_C,0.002990886740034168,30,4,target_1
27,is_alone_0.00,-0.0029908867400341706,25,5,target_1
27,fare_0.95,-0.055790044559612305,25,6,target_1
27,family_size_1.00,-0.15393968249718792,20,7,target_1
27,age_0.25,-0.1572736024177488,20,8,target_1
28,sex_female,0.14194846448496207,35,1,target_1
28,title_Mrs,0.12850591744937537,30,2,target_1
28,is_alone_0.00,0.018222756422346987,30,3,target_1
28,fare_0.95,0.009388179827995169,30,4,target_1
28,pclass_1.00,-0.009388179827995145,25,5,target_1
28,embarked_S,-0.018222756422346963,25,6,target_1
28,family_size_0.00,-0.12850591744937534,25,7,target_1
28,age_0.75,-0.14194846448496207,20,8,target_1
29,title_Mr,0.25728002074700723,35,1,target_1
29,sex_male,0.12428447560194322,30,2,target_1
29,pclass_1.00,0.07238192037482973,30,3,target_1
29,is_alone_0.00,0.03404010499213075,30,4,target_1
29,embarked_S,-0.03404010499213073,25,5,target_1
29,fare_0.75,-0.07238192037482973,25,6,target_1
29,age_0.55,-0.12428447560194322,25,7,target_1
29,family_size_0.00,-0.2572800207470073,20,8,target_1
30,age_0.95,0.10393007797490733,30,1,target_0
30,embarked_S,0.10230484945569396,30,2,target_0
30,fare_0.85,0.09195301328092449,30,3,target_0
30,family_size_0.00,0.08588577976741202,30,4,target_0
30,title_Mr,-0.08588577976741199,25,5,target_0
30,pclass_1.00,-0.09195301328092449,25,6,target_0
30,is_alone_0.00,-0.10230484945569396,25,7,target_0
30,sex_male,-0.10393007797490729,25,8,target_0
31,title_Mr,0.1646183760805788,35,1,target_1
31,pclass_1.00,0.15759633210427393,35,2,target_1
31,sex_male,0.15743503401900436,35,3,target_1
31,is_alone_0.00,0.058628964459796734,30,4,target_1
31,embarked_C,-0.05862896445979673,25,5,target_1
31,age_0.85,-0.15743503401900436,20,6,target_1
31,fare_0.75,-0.1575963321042739,20,7,target_1
31,family_size_0.00,-0.16461837608057878,20,8,target_1
32,sex_female,0.1558461927136445,35,1,target_1
32,title_Mrs,0.11588428189523145,30,2,target_1
32,fare_0.95,0.02114121468738138,30,3,target_1
32,is_alone_0.00,0.004324240163996863,30,4,target_1
32,embarked_S,-0.004324240163996891,25,5,target_1
32,pclass_1.00,-0.021141214687381393,25,6,target_1
32,family_size_0.00,-0.11588428189523145,25,7,target_1
32,age_0.65,-0.15584619271364453,20,8,target_1
33,title_Mrs,0.12098246801109395,30,1,target_1
33,pclass_1.00,0.044379031586971915,30,2,target_1
33,sex_female,0.010384991224316298,30,3,target_1
33,is_alone_0.00,0.0033527606552111616,30,4,target_1
33,embarked_S,-0.0033527606552111624,25,5,target_1
33,age_0.95,-0.010384991224316312,25,6,target_1
33,fare_0.75,-0.044379031586971915,25,7,target_1
33,family_size_0.00,-0.12098246801109395,25,8,target_1
34,family_size_0.00,0.14089607067134058,35,1,target_0
34,embarked_S,0.13663643658053715,35,2,target_0
34,fare_0.75,0.07791115394510092,30,3,target_0
34,sex_male,0.008645988367691274,30,4,target_0
34,age_0.85,-0.008645988367691274,25,5,target_0
34,pclass_1.00,-0.07791115394510092,25,6,target_0
34,is_alone_0.00,-0.13663643658053717,20,7,target_0
34,title_Mr,-0.14089607067134058,20,8,target_0
35,sex_female,0.14064157479494444,35,1,target_1
35,title_Mrs,0.07384270695412622,30,2,target_1
35,pclass_1.00,0.06307447092221177,30,3,target_1
35,embarked_C,0.002161022763251099,30,4,target_1
35,is_alone_0.00,-0.0021610227632511175,25,5,target_1
35,fare_0.95,-0.06307447092221177,25,6,target_1
35,family_size_0.00,-0.07384270695412623,25,7,target_1
35,age_0.95,-0.14064157479494444,20,8,target_1
36,title_Mrs,0.13416052473567422,35,1,target_1
36,sex_female,0.05317613878867992,30,2,target_1
36,fare_0.85,0.04091475411765864,30,3,target_1
36,embarked_S,0.0030756631941809068,30,4,target_1
36,is_alone_0.00,-0.0030756631941808816,25,5,target_1
36,pclass_1.00,-0.040914754117658596,25,6,target_1
36,age_0.35,-0.05317613878867991,25,7,target_1
36,family_size_1.00,-0.13416052473567425,20,8,target_1
37,embarked_S,0.1190450531848472,30,1,target_0
37,age_0.95,0.10824650733621972,30,2,target_0
37,family_size_0.00,0.1026863175002246,30,3,target_0
37,fare_0.75,0.04480281185415532,30,4,target_0
37,pclass_1.00,-0.04480281185415532,25,5,target_0
37,title_Mr,-0.10268631750022461,25,6,target_0
37,sex_male,-0.10824650733621974,25,7,target_0
37,is_alone_0.00,-0.1190450531848472,25,8,target_0
38,family_size_0.00,0.14089607067134058,35,1,target_0
38,embarked_S,0.13663643658053715,35,2,target_0
38,fare_0.75,0.07791115394510092,30,3,target_0
38,sex_male,0.008645988367691274,30,4,target_0
38,age_0.85,-0.008645988367691274,25,5,target_0
38,pclass_1.00,-0.07791115394510092,25,6,target_0
38,is_alone_0.00,-0.13663643658053717,20,7,target_0
38,title_Mr,-0.14089607067134058,20,8,target_0
39,embarked_C,0.2473577313757077,35,1,target_0
39,fare_0.85,0.16409645691697325,35,2,target_0
39,family_size_0.00,0.09663572503382548,30,3,target_0
39,age_0.95,0.010950873545491076,30,4,target_0
39,sex_male,-0.010950873545491088,25,5,target_0
39,title_Mr,-0.09663572503382548,25,6,target_0
39,pclass_1.00,-0.1640964569169732,20,7,target_0
39,is_alone_0.00,-0.24735773137570774,20,8,target_0
40,age_0.55,0.30693285266466974,40,1,target_0
40,family_size_0.00,0.11311935458754309,30,2,target_0
40,fare_0.85,0.05002118006990196,30,3,target_0
40,embarked_C,0.0037017523033032315,30,4,target_0
40,is_alone_0.00,-0.0037017523033032245,25,5,target_0
40,pclass_1.00,-0.05002118006990193,25,6,target_0
40,title_rare,-0.1131193545875431,25,7,target_0
40,sex_male,-0.30693285266466963,15,8,target_0
41,title_Mrs,0.09488577354842048,30,1,target_1
41,pclass_1.00,0.07208209337744545,30,2,target_1
41,age_0.85,0.01882176945646193,30,3,target_1
41,is_alone_0.00,0.0029100195432180754,30,4,target_1
41,embarked_C,-0.002910019543218082,25,5,target_1
41,sex_female,-0.018821769456461947,25,6,target_1
41,fare_0.75,-0.07208209337744546,25,7,target_1
41,family_size_0.00,-0.09488577354842047,25,8,target_1
42,title_Mrs,0.1346428420413021,35,1,target_1
42,sex_female,0.06913286417777224,30,2,target_1
42,is_alone_1.00,0.0203850935526989,30,3,target_1
42,fare_0.85,0.020273552467847813,30,4,target_1
42,pclass_1.00,-0.020273552467847806,25,5,target_1
42,embarked_S,-0.02038509355269889,25,6,target_1
42,age_0.95,-0.06913286417777222,25,7,target_1
42,family_size_2.00,-0.13464284204130209,20,8,target_1
43,sex_female,0.14064157479494444,35,1,target_1
43,title_Mrs,0.07384270695412622,30,2,target_1
43,pclass_1.00,0.06307447092221177,30,3,target_1
43,embarked_C,0.002161022763251099,30,4,target_1
43,is_alone_0.00,-0.0021610227632511175,25,5,target_1
43,fare_0.95,-0.06307447092221177,25,6,target_1
43,family_size_0.00,-0.07384270695412623,25,7,target_1
43,age_0.95,-0.14064157479494444,20,8,target_1
44,sex_female,0.12067926374757676,30,1,target_1
44,title_Mrs,0.08466629362501818,30,2,target_1
44,pclass_1.00,0.06556740765862781,30,3,target_1
44,is_alone_0.00,0.00023513843137206453,30,4,target_1
44,embarked_C,-0.00023513843137204136,25,5,target_1
44,fare_0.95,-0.0655674076586278,25,6,target_1
44,family_size_0.00,-0.08466629362501817,25,7,target_1
44,age_0.85,-0.12067926374757673,25,8,target_1
45,family_size_0.00,0.20150455189835853,35,1,target_0
45,is_alone_0.00,0.09270053777279005,30,2,target_0
45,fare_0.75,0.06248008905398683,30,3,target_0
45,age_0.95,0.04995848486240919,30,4,target_0
45,sex_male,-0.049958484862409155,25,5,target_0
45,pclass_1.00,-0.06248008905398682,25,6,target_0
45,embarked_S,-0.09270053777279008,25,7,target_0
45,title_rare,-0.20150455189835853,20,8,target_0
46,embarked_S,0.10764086313446655,30,1,target_0
46,age_0.65,0.09956048417789128,30,2,target_0
46,family_size_0.00,0.09254637375068835,30,3,target_0
46,fare_0.75,0.043618765407012594,30,4,target_0
46,pclass_1.00,-0.04361876540701256,25,5,target_0
46,title_Mr,-0.09254637375068833,25,6,target_0
46,sex_male,-0.09956048417789129,25,7,target_0
46,is_alone_0.00,-0.10764086313446655,25,8,target_0
47,title_Mr,0.21079821019401423,35,1,target_1
47,sex_male,0.16988130672878315,35,2,target_1
47,is_alone_0.00,0.05968675214136436,30,3,target_1
47,pclass_1.00,0.031335911022574145,30,4,target_1
47,fare_0.75,-0.031335911022574124,25,5,target_1
47,embarked_S,-0.05968675214136435,25,6,target_1
47,age_0.85,-0.16988130672878313,20,7,target_1
47,family_size_0.00,-0.21079821019401423,20,8,target_1
48,title_Mrs,0.1188485563594632,30,1,target_1
48,pclass_1.00,0.06501041214705841,30,2,target_1
48,age_0.95,0.0553248075002555,30,3,target_1
48,is_alone_0.00,0.0404384965288612,30,4,target_1
48,embarked_C,-0.04043849652886118,25,5,target_1
48,sex_female,-0.05532480750025548,25,6,target_1
48,fare_0.75,-0.06501041214705844,25,7,target_1
48,family_size_0.00,-0.11884855635946318,25,8,target_1
49,sex_male,0.5955132092934535,50,1,target_1
49,title_Mr,0.0844247802898199,30,2,target_1
49,pclass_1.00,0.06752156257566772,30,3,target_1
49,embarked_C,0.006033317735532041,30,4,target_1
49,is_alone_0.00,-0.006033317735532034,25,5,target_1
49,fare_1.05,-0.06752156257566773,25,6,target_1
49,family_size_1.00,-0.08442478028981992,25,7,target_1
49,age_0.75,-0.5955132092934535,5,8,target_1
50,sex_female,0.21466816682681888,35,1,target_1
50,title_Mrs,0.07751427222335708,30,2,target_1
50,pclass_1.00,0.05409229729459429,30,3,target_1
50,embarked_C,0.0040139804961902645,30,4,target_1
50,is_alone_0.00,-0.004013980496190252,25,5,target_1
50,fare_1.05,-0.05409229729459429,25,6,target_1
50,family_size_1.00,-0.07751427222335706,25,7,target_1
50,age_0.95,-0.21466816682681894,20,8,target_1
51,embarked_S,0.08677969845969062,30,1,target_0
51,family_size_0.00,0.08246602401732524,30,2,target_0
51,fare_0.15,0.029747811691577284,30,3,target_0
51,sex_male,0.018313567945954175,30,4,target_0
51,age_0.65,-0.018313567945954172,25,5,target_0
51,pclass_1.00,-0.029747811691577287,25,6,target_0
51,title_Mr,-0.08246602401732525,25,7,target_0
51,is_alone_0.00,-0.08677969845969064,25,8,target_0
52,family_size_0.00,0.13703430611110828,35,1,target_0
52,embarked_S,0.1310633174223413,30,2,target_0
52,sex_male,0.1307907909210505,30,3,target_0
52,fare_0.85,0.12794445569951923,30,4,target_0
52,pclass_1.00,-0.12794445569951923,25,5,target_0
52,age_0.55,-0.1307907909210505,25,6,target_0
52,is_alone_0.00,-0.13106331742234134,25,7,target_0
52,title_Mr,-0.13703430611110828,20,8,target_0
53,embarked_S,0.11754424318144578,30,1,target_0
53,family_size_0.00,0.11441367361524388,30,2,target_0
53,age_0.15,0.09917078767277342,30,3,target_0
53,fare_0.85,0.0911882361619774,30,4,target_0
53,pclass_1.00,-0.09118823616197742,25,5,target_0
53,sex_male,-0.09917078767277342,25,6,target_0
53,title_Mr,-0.11441367361524389,25,7,target_0
53,is_alone_0.00,-0.1175442431814458,25,8,target_0
54,title_Mr,0.23104531803255923,35,1,target_1
54,sex_male,0.1368603375225269,35,2,target_1
54,is_alone_1.00,0.058669728253746535,30,3,target_1
54,fare_0.95,0.020771737320215176,30,4,target_1
54,pclass_1.00,-0.020771737320215197,25,5,target_1
54,embarked_S,-0.05866972825374656,25,6,target_1
54,age_0.15,-0.1368603375225269,20,7,target_1
54,family_size_3.00,-0.23104531803255915,20,8,target_1
55,title_Mrs,0.12980981807169056,30,1,target_1
55,sex_female,0.111765606876338,30,2,target_1
55,fare_0.95,0.02198348770311068,30,3,target_1
55,is_alone_1.00,0.003928994472245809,30,4,target_1
55,embarked_S,-0.0039289944722458075,25,5,target_1
55,pclass_1.00,-0.02198348770311067,25,6,target_1
55,age_0.15,-0.11176560687633802,25,7,target_1
55,family_size_3.00,-0.12980981807169056,25,8,target_1
56,title_Mr,0.2122544672692504,35,1,target_1
56,sex_male,0.08919477059458603,30,2,target_1
56,is_alone_1.00,0.05919812176855545,30,3,target_1
56,pclass_1.00,0.012159217873789829,30,4,target_1
56,fare_0.95,-0.012159217873789797,25,5,target_1
56,embarked_S,-0.059198121768555434,25,6,target_1
56,age_0.75,-0.08919477059458601,25,7,target_1
56,family_size_3.00,-0.2122544672692504,20,8,target_1
57,title_Mrs,0.12559107482771298,30,1,target_1
57,sex_female,0.03565764873894386,30,2,target_1
57,fare_0.95,0.017713519661887486,30,3,target_1
57,embarked_S,0.009903581998120243,30,4,target_1
57,is_alone_1.00,-0.009903581998120267,25,5,target_1
57,pclass_1.00,-0.017713519661887507,25,6,target_1
57,age_0.75,-0.03565764873894387,25,7,target_1
57,family_size_3.00,-0.125591074827713,25,8,target_1
58,embarked_S,0.1190450531848472,30,1,target_0
58,age_0.95,0.10824650733621972,30,2,target_0
58,family_size_0.00,0.1026863175002246,30,3,target_0
58,fare_0.75,0.04480281185415532,30,4,target_0
58,pclass_1.00,-0.04480281185415532,25,5,target_0
58,title_Mr,-0.10268631750022461,25,6,target_0
58,sex_male,-0.10824650733621974,25,7,target_0
58,is_alone_0.00,-0.1190450531848472,25,8,target_0
59,title_Mrs,0.1310945294153666,30,1,target_1
59,age_0.75,0.08137191249934364,30,2,target_1
59,pclass_1.00,0.08029869084256919,30,3,target_1
59,is_alone_0.00,0.06275672436571297,30,4,target_1
59,embarked_C,-0.06275672436571296,25,5,target_1
59,fare_0.75,-0.08029869084256917,25,6,target_1
59,sex_female,-0.08137191249934361,25,7,target_1
59,family_size_0.00,-0.1310945294153666,25,8,target_1
60,embarked_S,0.1843007796508069,35,1,target_0
60,family_size_1.00,0.18259574907782766,35,2,target_0
60,age_0.75,0.08703215674839151,30,3,target_0
60,pclass_1.00,0.01136992841714766,30,4,target_0
60,fare_0.95,-0.011369928417147667,25,5,target_0
60,sex_male,-0.08703215674839151,25,6,target_0
60,title_Mr,-0.18259574907782766,20,7,target_0
60,is_alone_0.00,-0.1843007796508069,20,8,target_0
61,title_Mrs,0.08249543252273782,30,1,target_1
61,sex_female,0.07639502604547163,30,2,target_1
61,fare_0.95,0.019351386412808147,30,3,target_1
61,is_alone_0.00,0.00700668892725373,30,4,target_1
61,embarked_S,-0.00700668892725373,25,5,target_1
61,pclass_1.00,-0.019351386412808157,25,6,target_1
61,age_1.05,-0.07639502604547163,25,7,target_1
61,family_size_1.00,-0.0824954325227379,25,8,target_1
62,embarked_S,0.16302996467116382,35,1,target_0
62,family_size_1.00,0.15499659357669165,35,2,target_0
62,age_0.95,0.08571314585001785,30,3,target_0
62,pclass_1.00,0.05837863999776833,30,4,target_0
62,fare_0.95,-0.05837863999776834,25,5,target_0
62,sex_male,-0.08571314585001788,25,6,target_0
62,title_Mr,-0.15499659357669165,20,7,target_0
62,is_alone_0.00,-0.16302996467116376,20,8,target_0
63,title_Mrs,0.12007221424012353,30,1,target_1
63,sex_female,0.1007467277116682,30,2,target_1
63,fare_0.95,0.04859167764015836,30,3,target_1
63,is_alone_0.00,0.022187653295026373,30,4,target_1
63,embarked_S,-0.022187653295026356,25,5,target_1
63,pclass_1.00,-0.04859167764015833,25,6,target_1
63,age_0.95,-0.10074672771166818,25,7,target_1
63,family_size_1.00,-0.12007221424012357,25,8,target_1
64,sex_male,0.3143503169139161,40,1,target_1
64,title_Mr,0.09541362004752116,30,2,target_1
64,fare_0.85,0.009239990140694643,30,3,target_1
64,embarked_S,0.0067914580535342285,30,4,target_1
64,is_alone_0.00,-0.006791458053534221,25,5,target_1
64,pclass_1.00,-0.009239990140694631,25,6,target_1
64,family_size_1.00,-0.09541362004752113,25,7,target_1
64,age_0.55,-0.3143503169139161,15,8,target_1
65,title_Mrs,0.12134724386499397,30,1,target_1
65,sex_female,0.09884181775042664,30,2,target_1
65,fare_0.85,0.03668839700902692,30,3,target_1
65,is_alone_0.00,0.002565919150287278,30,4,target_1
65,embarked_S,-0.002565919150287253,25,5,target_1
65,pclass_1.00,-0.0366883970090269,25,6,target_1
65,age_0.65,-0.0988418177504266,25,7,target_1
