id,target,node_1,node_2,count,edge_weight
50,survivor,age_0.95,is_alone_1.00,54,1
50,survivor,age_0.95,pclass_1.00,60,1
50,survivor,age_0.95,sex_female,56,1
50,survivor,age_0.95,title_Mrs,54,1
50,survivor,embarked_C,is_alone_1.00,111,2
50,survivor,embarked_C,pclass_1.00,97,2
50,survivor,embarked_C,sex_female,102,2
50,survivor,embarked_C,title_Mrs,97,2
50,survivor,family_size_1.00,embarked_C,52,1
50,survivor,family_size_1.00,is_alone_1.00,127,2
50,survivor,family_size_1.00,pclass_1.00,75,2
50,survivor,family_size_1.00,sex_female,101,2
50,survivor,family_size_1.00,title_Mrs,100,2
50,survivor,fare_1.05,embarked_C,4,1
50,survivor,fare_1.05,family_size_1.00,2,1
50,survivor,fare_1.05,is_alone_1.00,4,1
50,survivor,fare_1.05,pclass_1.00,4,1
50,survivor,fare_1.05,sex_female,2,1
50,survivor,fare_1.05,title_Mrs,2,1
50,survivor,pclass_1.00,is_alone_1.00,155,3
50,survivor,pclass_1.00,title_Mrs,132,2
50,survivor,sex_female,is_alone_1.00,250,4
50,survivor,sex_female,pclass_1.00,139,3
50,survivor,sex_female,title_Mrs,341,5
50,survivor,title_Mrs,is_alone_1.00,242,4
62,no_survivor,age_0.95,embarked_S,81,2
62,no_survivor,age_0.95,family_size_1.00,19,1
62,no_survivor,age_0.95,fare_0.95,23,1
62,no_survivor,age_0.95,is_alone_1.00,88,2
62,no_survivor,age_0.95,pclass_1.00,57,1
62,no_survivor,age_0.95,sex_male,92,2
62,no_survivor,age_0.95,title_Mr,85,2
62,no_survivor,embarked_S,is_alone_1.00,498,8
62,no_survivor,embarked_S,pclass_1.00,80,2
62,no_survivor,embarked_S,sex_male,531,8
62,no_survivor,embarked_S,title_Mr,518,8
62,no_survivor,family_size_1.00,embarked_S,75,2
62,no_survivor,family_size_1.00,is_alone_1.00,108,2
62,no_survivor,family_size_1.00,pclass_1.00,29,1
62,no_survivor,family_size_1.00,sex_male,86,2
62,no_survivor,family_size_1.00,title_Mr,83,2
62,no_survivor,fare_0.95,embarked_S,40,1
62,no_survivor,fare_0.95,family_size_1.00,20,1
62,no_survivor,fare_0.95,is_alone_1.00,35,1
62,no_survivor,fare_0.95,pclass_1.00,46,1
62,no_survivor,fare_0.95,sex_male,58,1
62,no_survivor,fare_0.95,title_Mr,55,1
62,no_survivor,pclass_1.00,is_alone_1.00,109,2
62,no_survivor,pclass_1.00,title_Mr,112,2
62,no_survivor,sex_male,is_alone_1.00,603,9
62,no_survivor,sex_male,pclass_1.00,120,2
62,no_survivor,sex_male,title_Mr,683,10
62,no_survivor,title_Mr,is_alone_1.00,588,9
78,survivor,age_0.95,embarked_C,34,1
78,survivor,age_0.95,family_size_2.00,18,1
78,survivor,age_0.95,fare_0.95,33,1
78,survivor,age_0.95,is_alone_0.00,22,1
78,survivor,age_0.95,pclass_1.00,60,1
78,survivor,age_0.95,sex_female,56,1
78,survivor,age_0.95,title_Mrs,54,1
78,survivor,embarked_C,is_alone_0.00,38,1
78,survivor,embarked_C,pclass_1.00,97,2
78,survivor,embarked_C,sex_female,102,2
78,survivor,embarked_C,title_Mrs,97,2
78,survivor,family_size_2.00,embarked_C,27,1
78,survivor,family_size_2.00,is_alone_0.00,91,2
78,survivor,family_size_2.00,pclass_1.00,29,1
78,survivor,family_size_2.00,sex_female,62,1
78,survivor,family_size_2.00,title_Mrs,62,1
78,survivor,fare_0.95,embarked_C,60,1
78,survivor,fare_0.95,family_size_2.00,21,1
78,survivor,fare_0.95,is_alone_0.00,37,1
78,survivor,fare_0.95,pclass_1.00,111,2
78,survivor,fare_0.95,sex_female,95,2
78,survivor,fare_0.95,title_Mrs,91,2
78,survivor,pclass_1.00,is_alone_0.00,43,1
78,survivor,pclass_1.00,title_Mrs,132,2
78,survivor,sex_female,is_alone_0.00,99,2
78,survivor,sex_female,pclass_1.00,139,3
78,survivor,sex_female,title_Mrs,341,5
78,survivor,title_Mrs,is_alone_0.00,99,2
81,no_survivor,age_1.05,embarked_S,5,1
81,no_survivor,age_1.05,family_size_2.00,1,1
81,no_survivor,age_1.05,fare_0.95,2,1
81,no_survivor,age_1.05,is_alone_0.00,1,1
81,no_survivor,age_1.05,pclass_1.00,4,1
81,no_survivor,age_1.05,sex_male,8,1
81,no_survivor,age_1.05,title_rare,1,1
81,no_survivor,embarked_S,is_alone_0.00,121,2
81,no_survivor,embarked_S,pclass_1.00,80,2
81,no_survivor,embarked_S,sex_male,531,8
81,no_survivor,embarked_S,title_rare,13,1
81,no_survivor,family_size_2.00,embarked_S,49,1
81,no_survivor,family_size_2.00,is_alone_0.00,68,1
81,no_survivor,family_size_2.00,pclass_1.00,10,1
81,no_survivor,family_size_2.00,sex_male,51,1
81,no_survivor,family_size_2.00,title_rare,3,1
81,no_survivor,fare_0.95,embarked_S,40,1
81,no_survivor,fare_0.95,family_size_2.00,13,1
81,no_survivor,fare_0.95,is_alone_0.00,31,1
81,no_survivor,fare_0.95,pclass_1.00,46,1
81,no_survivor,fare_0.95,sex_male,58,1
81,no_survivor,fare_0.95,title_rare,3,1
81,no_survivor,pclass_1.00,is_alone_0.00,16,1
81,no_survivor,pclass_1.00,title_rare,8,1
81,no_survivor,sex_male,is_alone_0.00,98,2
81,no_survivor,sex_male,pclass_1.00,120,2
81,no_survivor,sex_male,title_rare,18,1
81,no_survivor,title_rare,is_alone_0.00,3,1
82,survivor,age_0.75,embarked_S,30,1
82,survivor,age_0.75,family_size_2.00,5,1
82,survivor,age_0.75,fare_0.95,11,1
82,survivor,age_0.75,is_alone_0.00,8,1
82,survivor,age_0.75,pclass_1.00,26,1
82,survivor,age_0.75,sex_female,43,1
82,survivor,age_0.75,title_Mrs,43,1
82,survivor,embarked_S,is_alone_0.00,95,2
82,survivor,embarked_S,pclass_1.00,99,2
82,survivor,embarked_S,sex_female,205,3
82,survivor,embarked_S,title_Mrs,202,3
82,survivor,family_size_2.00,embarked_S,61,1
82,survivor,family_size_2.00,is_alone_0.00,91,2
82,survivor,family_size_2.00,pclass_1.00,29,1
82,survivor,family_size_2.00,sex_female,62,1
82,survivor,family_size_2.00,title_Mrs,62,1
82,survivor,fare_0.95,embarked_S,52,1
82,survivor,fare_0.95,family_size_2.00,21,1
82,survivor,fare_0.95,is_alone_0.00,37,1
82,survivor,fare_0.95,pclass_1.00,111,2
82,survivor,fare_0.95,sex_female,95,2
82,survivor,fare_0.95,title_Mrs,91,2
82,survivor,pclass_1.00,is_alone_0.00,43,1
82,survivor,pclass_1.00,title_Mrs,132,2
82,survivor,sex_female,is_alone_0.00,99,2
82,survivor,sex_female,pclass_1.00,139,3
82,survivor,sex_female,title_Mrs,341,5
82,survivor,title_Mrs,is_alone_0.00,99,2
87,survivor,age_0.55,embarked_S,32,1
87,survivor,age_0.55,family_size_0.00,25,1
87,survivor,age_0.55,fare_0.75,8,1
87,survivor,age_0.55,is_alone_1.00,34,1
87,survivor,age_0.55,pclass_1.00,12,1
87,survivor,age_0.55,sex_male,17,1
87,survivor,age_0.55,title_Mr,17,1
87,survivor,embarked_S,is_alone_1.00,202,3
87,survivor,embarked_S,pclass_1.00,99,2
87,survivor,embarked_S,sex_male,92,2
87,survivor,embarked_S,title_Mr,89,2
87,survivor,family_size_0.00,embarked_S,134,2
87,survivor,family_size_0.00,is_alone_1.00,228,4
87,survivor,family_size_0.00,pclass_1.00,80,2
87,survivor,family_size_0.00,sex_male,79,2
87,survivor,family_size_0.00,title_Mr,75,2
87,survivor,fare_0.75,embarked_S,62,1
87,survivor,fare_0.75,family_size_0.00,37,1
87,survivor,fare_0.75,is_alone_1.00,54,1
87,survivor,fare_0.75,pclass_1.00,39,1
87,survivor,fare_0.75,sex_male,31,1
87,survivor,fare_0.75,title_Mr,28,1
87,survivor,pclass_1.00,is_alone_1.00,155,3
87,survivor,pclass_1.00,title_Mr,52,1
87,survivor,sex_male,is_alone_1.00,105,2
87,survivor,sex_male,pclass_1.00,59,1
87,survivor,sex_male,title_Mr,135,2
87,survivor,title_Mr,is_alone_1.00,100,2
102,survivor,age_0.35,embarked_C,20,1
102,survivor,age_0.35,family_size_1.00,13,1
102,survivor,age_0.35,fare_0.95,15,1
102,survivor,age_0.35,is_alone_1.00,42,1
102,survivor,age_0.35,pclass_1.00,17,1
102,survivor,age_0.35,sex_female,50,1
102,survivor,age_0.35,title_Mrs,47,1
102,survivor,embarked_C,is_alone_1.00,111,2
102,survivor,embarked_C,pclass_1.00,97,2
102,survivor,embarked_C,sex_female,102,2
102,survivor,embarked_C,title_Mrs,97,2
102,survivor,family_size_1.00,embarked_C,52,1
102,survivor,family_size_1.00,is_alone_1.00,127,2
102,survivor,family_size_1.00,pclass_1.00,75,2
102,survivor,family_size_1.00,sex_female,101,2
102,survivor,family_size_1.00,title_Mrs,100,2
102,survivor,fare_0.95,embarked_C,60,1
102,survivor,fare_0.95,family_size_1.00,41,1
102,survivor,fare_0.95,is_alone_1.00,77,2
102,survivor,fare_0.95,pclass_1.00,111,2
102,survivor,fare_0.95,sex_female,95,2
102,survivor,fare_0.95,title_Mrs,91,2
102,survivor,pclass_1.00,is_alone_1.00,155,3
102,survivor,pclass_1.00,title_Mrs,132,2
102,survivor,sex_female,is_alone_1.00,250,4
102,survivor,sex_female,pclass_1.00,139,3
102,survivor,sex_female,title_Mrs,341,5
102,survivor,title_Mrs,is_alone_1.00,242,4
115,no_survivor,age_0.95,embarked_S,81,2
115,no_survivor,age_0.95,family_size_5.00,2,1
115,no_survivor,age_0.95,fare_0.95,23,1
115,no_survivor,age_0.95,is_alone_0.00,17,1
115,no_survivor,age_0.95,pclass_1.00,57,1
115,no_survivor,age_0.95,sex_male,92,2
115,no_survivor,age_0.95,title_Mr,85,2
115,no_survivor,embarked_S,is_alone_0.00,121,2
115,no_survivor,embarked_S,pclass_1.00,80,2
115,no_survivor,embarked_S,sex_male,531,8
115,no_survivor,embarked_S,title_Mr,518,8
115,no_survivor,family_size_5.00,embarked_S,14,1
115,no_survivor,family_size_5.00,is_alone_0.00,20,1
115,no_survivor,family_size_5.00,pclass_1.00,2,1
115,no_survivor,family_size_5.00,sex_male,15,1
115,no_survivor,family_size_5.00,title_Mr,15,1
115,no_survivor,fare_0.95,embarked_S,40,1
115,no_survivor,fare_0.95,family_size_5.00,2,1
115,no_survivor,fare_0.95,is_alone_0.00,31,1
115,no_survivor,fare_0.95,pclass_1.00,46,1
115,no_survivor,fare_0.95,sex_male,58,1
115,no_survivor,fare_0.95,title_Mr,55,1
115,no_survivor,pclass_1.00,is_alone_0.00,16,1
115,no_survivor,pclass_1.00,title_Mr,112,2
115,no_survivor,sex_male,is_alone_0.00,98,2
115,no_survivor,sex_male,pclass_1.00,120,2
115,no_survivor,sex_male,title_Mr,683,10
115,no_survivor,title_Mr,is_alone_0.00,95,2
116,survivor,age_0.95,embarked_S,42,1
116,survivor,age_0.95,family_size_5.00,1,1
116,survivor,age_0.95,fare_0.95,33,1
116,survivor,age_0.95,is_alone_0.00,22,1
116,survivor,age_0.95,pclass_1.00,60,1
116,survivor,age_0.95,sex_female,56,1
116,survivor,age_0.95,title_Mrs,54,1
116,survivor,embarked_S,is_alone_0.00,95,2
116,survivor,embarked_S,pclass_1.00,99,2
116,survivor,embarked_S,sex_female,205,3
116,survivor,embarked_S,title_Mrs,202,3
116,survivor,family_size_5.00,embarked_S,5,1
116,survivor,family_size_5.00,is_alone_0.00,5,1
116,survivor,family_size_5.00,pclass_1.00,4,1
116,survivor,family_size_5.00,sex_female,5,1
116,survivor,family_size_5.00,title_Mrs,5,1
116,survivor,fare_0.95,embarked_S,52,1
116,survivor,fare_0.95,family_size_5.00,4,1
116,survivor,fare_0.95,is_alone_0.00,37,1
116,survivor,fare_0.95,pclass_1.00,111,2
116,survivor,fare_0.95,sex_female,95,2
116,survivor,fare_0.95,title_Mrs,91,2
116,survivor,pclass_1.00,is_alone_0.00,43,1
116,survivor,pclass_1.00,title_Mrs,132,2
116,survivor,sex_female,is_alone_0.00,99,2
116,survivor,sex_female,pclass_1.00,139,3
116,survivor,sex_female,title_Mrs,341,5
116,survivor,title_Mrs,is_alone_0.00,99,2
120,survivor,age_0.85,embarked_C,17,1
120,survivor,age_0.85,family_size_1.00,13,1
120,survivor,age_0.85,fare_0.75,9,1
120,survivor,age_0.85,is_alone_1.00,33,1
120,survivor,age_0.85,pclass_1.00,28,1
120,survivor,age_0.85,sex_male,11,1
120,survivor,age_0.85,title_Mr,11,1
120,survivor,embarked_C,is_alone_1.00,111,2
120,survivor,embarked_C,pclass_1.00,97,2
120,survivor,embarked_C,sex_male,47,1
120,survivor,embarked_C,title_Mr,43,1
120,survivor,family_size_1.00,embarked_C,52,1
120,survivor,family_size_1.00,is_alone_1.00,127,2
120,survivor,family_size_1.00,pclass_1.00,75,2
120,survivor,family_size_1.00,sex_male,26,1
120,survivor,family_size_1.00,title_Mr,25,1
120,survivor,fare_0.75,embarked_C,18,1
120,survivor,fare_0.75,family_size_1.00,17,1
120,survivor,fare_0.75,is_alone_1.00,54,1
120,survivor,fare_0.75,pclass_1.00,39,1
120,survivor,fare_0.75,sex_male,31,1
120,survivor,fare_0.75,title_Mr,28,1
120,survivor,pclass_1.00,is_alone_1.00,155,3
120,survivor,pclass_1.00,title_Mr,52,1
120,survivor,sex_male,is_alone_1.00,105,2
120,survivor,sex_male,pclass_1.00,59,1
120,survivor,sex_male,title_Mr,135,2
120,survivor,title_Mr,is_alone_1.00,100,2
132,no_survivor,age_0.35,embarked_C,8,1
132,no_survivor,age_0.35,family_size_0.00,62,1
132,no_survivor,age_0.35,fare_0.95,5,1
132,no_survivor,age_0.35,is_alone_1.00,68,1
132,no_survivor,age_0.35,pclass_1.00,5,1
132,no_survivor,age_0.35,sex_male,63,1
132,no_survivor,age_0.35,title_Mr,62,1
132,no_survivor,embarked_C,is_alone_1.00,104,2
132,no_survivor,embarked_C,pclass_1.00,44,1
132,no_survivor,embarked_C,sex_male,110,2
132,no_survivor,embarked_C,title_Mr,107,2
132,no_survivor,family_size_0.00,embarked_C,76,2
132,no_survivor,family_size_0.00,is_alone_1.00,562,9
132,no_survivor,family_size_0.00,pclass_1.00,80,2
132,no_survivor,family_size_0.00,sex_male,517,8
132,no_survivor,family_size_0.00,title_Mr,505,8
132,no_survivor,fare_0.95,embarked_C,25,1
132,no_survivor,fare_0.95,family_size_0.00,15,1
132,no_survivor,fare_0.95,is_alone_1.00,35,1
132,no_survivor,fare_0.95,pclass_1.00,46,1
132,no_survivor,fare_0.95,sex_male,58,1
132,no_survivor,fare_0.95,title_Mr,55,1
132,no_survivor,pclass_1.00,is_alone_1.00,109,2
132,no_survivor,pclass_1.00,title_Mr,112,2
132,no_survivor,sex_male,is_alone_1.00,603,9
132,no_survivor,sex_male,pclass_1.00,120,2
132,no_survivor,sex_male,title_Mr,683,10
132,no_survivor,title_Mr,is_alone_1.00,588,9
179,no_survivor,age_0.95,embarked_S,81,2
179,no_survivor,age_0.95,family_size_0.00,69,1
179,no_survivor,age_0.95,fare_0.75,36,1
179,no_survivor,age_0.95,is_alone_1.00,88,2
179,no_survivor,age_0.95,pclass_1.00,57,1
179,no_survivor,age_0.95,sex_male,92,2
179,no_survivor,age_0.95,title_Mr,85,2
179,no_survivor,embarked_S,is_alone_1.00,498,8
179,no_survivor,embarked_S,pclass_1.00,80,2
179,no_survivor,embarked_S,sex_male,531,8
179,no_survivor,embarked_S,title_Mr,518,8
179,no_survivor,family_size_0.00,embarked_S,423,7
179,no_survivor,family_size_0.00,is_alone_1.00,562,9
179,no_survivor,family_size_0.00,pclass_1.00,80,2
179,no_survivor,family_size_0.00,sex_male,517,8
179,no_survivor,family_size_0.00,title_Mr,505,8
179,no_survivor,fare_0.75,embarked_S,84,2
179,no_survivor,fare_0.75,family_size_0.00,50,1
179,no_survivor,fare_0.75,is_alone_1.00,68,1
179,no_survivor,fare_0.75,pclass_1.00,43,1
179,no_survivor,fare_0.75,sex_male,87,2
179,no_survivor,fare_0.75,title_Mr,81,2
179,no_survivor,pclass_1.00,is_alone_1.00,109,2
179,no_survivor,pclass_1.00,title_Mr,112,2
179,no_survivor,sex_male,is_alone_1.00,603,9
179,no_survivor,sex_male,pclass_1.00,120,2
179,no_survivor,sex_male,title_Mr,683,10
179,no_survivor,title_Mr,is_alone_1.00,588,9
186,survivor,age_0.95,embarked_C,34,1
186,survivor,age_0.95,family_size_0.00,28,1
186,survivor,age_0.95,fare_0.75,17,1
186,survivor,age_0.95,is_alone_1.00,54,1
186,survivor,age_0.95,pclass_1.00,60,1
186,survivor,age_0.95,sex_female,56,1
186,survivor,age_0.95,title_Mrs,54,1
186,survivor,embarked_C,is_alone_1.00,111,2
186,survivor,embarked_C,pclass_1.00,97,2
186,survivor,embarked_C,sex_female,102,2
186,survivor,embarked_C,title_Mrs,97,2
186,survivor,family_size_0.00,embarked_C,59,1
186,survivor,family_size_0.00,is_alone_1.00,228,4
186,survivor,family_size_0.00,pclass_1.00,80,2
186,survivor,family_size_0.00,sex_female,149,3
186,survivor,family_size_0.00,title_Mrs,142,3
186,survivor,fare_0.75,embarked_C,18,1
186,survivor,fare_0.75,family_size_0.00,37,1
186,survivor,fare_0.75,is_alone_1.00,54,1
186,survivor,fare_0.75,pclass_1.00,39,1
186,survivor,fare_0.75,sex_female,49,1
186,survivor,fare_0.75,title_Mrs,48,1
186,survivor,pclass_1.00,is_alone_1.00,155,3
186,survivor,pclass_1.00,title_Mrs,132,2
186,survivor,sex_female,is_alone_1.00,250,4
186,survivor,sex_female,pclass_1.00,139,3
186,survivor,sex_female,title_Mrs,341,5
186,survivor,title_Mrs,is_alone_1.00,242,4
191,no_survivor,age_0.65,embarked_S,60,1
191,no_survivor,age_0.65,family_size_0.00,58,1
191,no_survivor,age_0.65,fare_0.85,4,1
191,no_survivor,age_0.65,is_alone_1.00,72,2
191,no_survivor,age_0.65,pclass_1.00,10,1
191,no_survivor,age_0.65,sex_male,73,2
191,no_survivor,age_0.65,title_Mr,72,2
191,no_survivor,embarked_S,is_alone_1.00,498,8
191,no_survivor,embarked_S,pclass_1.00,80,2
191,no_survivor,embarked_S,sex_male,531,8
191,no_survivor,embarked_S,title_Mr,518,8
191,no_survivor,family_size_0.00,embarked_S,423,7
191,no_survivor,family_size_0.00,is_alone_1.00,562,9
191,no_survivor,family_size_0.00,pclass_1.00,80,2
191,no_survivor,family_size_0.00,sex_male,517,8
191,no_survivor,family_size_0.00,title_Mr,505,8
191,no_survivor,fare_0.85,embarked_S,47,1
191,no_survivor,fare_0.85,family_size_0.00,24,1
191,no_survivor,fare_0.85,is_alone_1.00,32,1
191,no_survivor,fare_0.85,pclass_1.00,29,1
191,no_survivor,fare_0.85,sex_male,47,1
191,no_survivor,fare_0.85,title_Mr,46,1
191,no_survivor,pclass_1.00,is_alone_1.00,109,2
191,no_survivor,pclass_1.00,title_Mr,112,2
191,no_survivor,sex_male,is_alone_1.00,603,9
191,no_survivor,sex_male,pclass_1.00,120,2
191,no_survivor,sex_male,title_Mr,683,10
191,no_survivor,title_Mr,is_alone_1.00,588,9
200,no_survivor,age_0.95,embarked_C,20,1
200,no_survivor,age_0.95,family_size_0.00,69,1
200,no_survivor,age_0.95,fare_0.95,23,1
200,no_survivor,age_0.95,is_alone_1.00,88,2
200,no_survivor,age_0.95,pclass_1.00,57,1
200,no_survivor,age_0.95,sex_male,92,2
200,no_survivor,age_0.95,title_Mr,85,2
200,no_survivor,embarked_C,is_alone_1.00,104,2
200,no_survivor,embarked_C,pclass_1.00,44,1
200,no_survivor,embarked_C,sex_male,110,2
200,no_survivor,embarked_C,title_Mr,107,2
200,no_survivor,family_size_0.00,embarked_C,76,2
200,no_survivor,family_size_0.00,is_alone_1.00,562,9
200,no_survivor,family_size_0.00,pclass_1.00,80,2
200,no_survivor,family_size_0.00,sex_male,517,8
200,no_survivor,family_size_0.00,title_Mr,505,8
200,no_survivor,fare_0.95,embarked_C,25,1
200,no_survivor,fare_0.95,family_size_0.00,15,1
200,no_survivor,fare_0.95,is_alone_1.00,35,1
200,no_survivor,fare_0.95,pclass_1.00,46,1
200,no_survivor,fare_0.95,sex_male,58,1
200,no_survivor,fare_0.95,title_Mr,55,1
200,no_survivor,pclass_1.00,is_alone_1.00,109,2
200,no_survivor,pclass_1.00,title_Mr,112,2
200,no_survivor,sex_male,is_alone_1.00,603,9
200,no_survivor,sex_male,pclass_1.00,120,2
200,no_survivor,sex_male,title_Mr,683,10
200,no_survivor,title_Mr,is_alone_1.00,588,9
203,no_survivor,age_0.55,embarked_C,11,1
203,no_survivor,age_0.55,family_size_1.00,13,1
203,no_survivor,age_0.55,fare_0.95,4,1
203,no_survivor,age_0.55,is_alone_1.00,73,2
203,no_survivor,age_0.55,pclass_1.00,9,1
203,no_survivor,age_0.55,sex_male,68,1
203,no_survivor,age_0.55,title_Mr,65,1
203,no_survivor,embarked_C,is_alone_1.00,104,2
203,no_survivor,embarked_C,pclass_1.00,44,1
203,no_survivor,embarked_C,sex_male,110,2
203,no_survivor,embarked_C,title_Mr,107,2
203,no_survivor,family_size_1.00,embarked_C,28,1
203,no_survivor,family_size_1.00,is_alone_1.00,108,2
203,no_survivor,family_size_1.00,pclass_1.00,29,1
203,no_survivor,family_size_1.00,sex_male,86,2
203,no_survivor,family_size_1.00,title_Mr,83,2
203,no_survivor,fare_0.95,embarked_C,25,1
203,no_survivor,fare_0.95,family_size_1.00,20,1
203,no_survivor,fare_0.95,is_alone_1.00,35,1
203,no_survivor,fare_0.95,pclass_1.00,46,1
203,no_survivor,fare_0.95,sex_male,58,1
203,no_survivor,fare_0.95,title_Mr,55,1
203,no_survivor,pclass_1.00,is_alone_1.00,109,2
203,no_survivor,pclass_1.00,title_Mr,112,2
203,no_survivor,sex_male,is_alone_1.00,603,9
203,no_survivor,sex_male,pclass_1.00,120,2
203,no_survivor,sex_male,title_Mr,683,10
203,no_survivor,title_Mr,is_alone_1.00,588,9
228,no_survivor,age_0.15,embarked_C,10,1
228,no_survivor,age_0.15,family_size_1.00,9,1
228,no_survivor,age_0.15,fare_0.95,6,1
228,no_survivor,age_0.15,is_alone_1.00,45,1
228,no_survivor,age_0.15,pclass_1.00,2,1
228,no_survivor,age_0.15,sex_male,59,1
228,no_survivor,age_0.15,title_Mr,59,1
228,no_survivor,embarked_C,is_alone_1.00,104,2
228,no_survivor,embarked_C,pclass_1.00,44,1
228,no_survivor,embarked_C,sex_male,110,2
228,no_survivor,embarked_C,title_Mr,107,2
228,no_survivor,family_size_1.00,embarked_C,28,1
228,no_survivor,family_size_1.00,is_alone_1.00,108,2
228,no_survivor,family_size_1.00,pclass_1.00,29,1
228,no_survivor,family_size_1.00,sex_male,86,2
228,no_survivor,family_size_1.00,title_Mr,83,2
228,no_survivor,fare_0.95,embarked_C,25,1
228,no_survivor,fare_0.95,family_size_1.00,20,1
228,no_survivor,fare_0.95,is_alone_1.00,35,1
228,no_survivor,fare_0.95,pclass_1.00,46,1
228,no_survivor,fare_0.95,sex_male,58,1
228,no_survivor,fare_0.95,title_Mr,55,1
228,no_survivor,pclass_1.00,is_alone_1.00,109,2
228,no_survivor,pclass_1.00,title_Mr,112,2
228,no_survivor,sex_male,is_alone_1.00,603,9
228,no_survivor,sex_male,pclass_1.00,120,2
228,no_survivor,sex_male,title_Mr,683,10
228,no_survivor,title_Mr,is_alone_1.00,588,9
290,no_survivor,age_0.95,embarked_S,81,2
290,no_survivor,age_0.95,family_size_2.00,7,1
290,no_survivor,age_0.95,fare_0.95,23,1
290,no_survivor,age_0.95,is_alone_0.00,17,1
290,no_survivor,age_0.95,pclass_1.00,57,1
290,no_survivor,age_0.95,sex_male,92,2
290,no_survivor,age_0.95,title_Mr,85,2
290,no_survivor,embarked_S,is_alone_0.00,121,2
290,no_survivor,embarked_S,pclass_1.00,80,2
290,no_survivor,embarked_S,sex_male,531,8
290,no_survivor,embarked_S,title_Mr,518,8
290,no_survivor,family_size_2.00,embarked_S,49,1
290,no_survivor,family_size_2.00,is_alone_0.00,68,1
290,no_survivor,family_size_2.00,pclass_1.00,10,1
290,no_survivor,family_size_2.00,sex_male,51,1
290,no_survivor,family_size_2.00,title_Mr,48,1
290,no_survivor,fare_0.95,embarked_S,40,1
290,no_survivor,fare_0.95,family_size_2.00,13,1
290,no_survivor,fare_0.95,is_alone_0.00,31,1
290,no_survivor,fare_0.95,pclass_1.00,46,1
290,no_survivor,fare_0.95,sex_male,58,1
290,no_survivor,fare_0.95,title_Mr,55,1
290,no_survivor,pclass_1.00,is_alone_0.00,16,1
290,no_survivor,pclass_1.00,title_Mr,112,2
290,no_survivor,sex_male,is_alone_0.00,98,2
290,no_survivor,sex_male,pclass_1.00,120,2
290,no_survivor,sex_male,title_Mr,683,10
290,no_survivor,title_Mr,is_alone_0.00,95,2
291,survivor,age_0.85,embarked_S,21,1
291,survivor,age_0.85,family_size_2.00,5,1
