id,target,node_1,node_2,count,edge_weight
3,target_1,family_size_3.00,embarked_S,9,1
3,target_1,family_size_3.00,is_alone_1.00,9,1
3,target_1,family_size_3.00,sex_male,4,1
3,target_1,family_size_3.00,survived_0,3,1
3,target_1,family_size_3.00,title_Mr,4,1
3,target_1,fare_0.95,embarked_S,69,2
3,target_1,fare_0.95,family_size_3.00,8,1
3,target_1,fare_0.95,is_alone_1.00,50,1
3,target_1,fare_0.95,sex_male,62,2
3,target_1,fare_0.95,survived_0,46,1
3,target_1,fare_0.95,title_Mr,57,2
3,target_1,is_alone_1.00,survived_0,16,1
3,target_1,sex_male,is_alone_1.00,26,1
3,target_1,sex_male,survived_0,116,3
3,target_1,sex_male,title_Mr,162,4
3,target_1,title_Mr,is_alone_1.00,22,1
3,target_1,title_Mr,survived_0,108,3
4,target_1,age_0.45,embarked_S,2,1
4,target_1,age_0.45,family_size_3.00,1,1
4,target_1,age_0.45,fare_0.95,5,1
4,target_1,age_0.45,is_alone_1.00,1,1
4,target_1,age_0.45,sex_female,5,1
4,target_1,age_0.45,survived_0,2,1
4,target_1,age_0.45,title_Mrs,5,1
4,target_1,embarked_S,is_alone_1.00,36,1
4,target_1,embarked_S,sex_female,71,2
4,target_1,embarked_S,survived_0,76,2
4,target_1,embarked_S,title_Mrs,69,2
4,target_1,family_size_3.00,embarked_S,9,1
4,target_1,family_size_3.00,is_alone_1.00,9,1
4,target_1,family_size_3.00,sex_female,5,1
4,target_1,family_size_3.00,survived_0,3,1
4,target_1,family_size_3.00,title_Mrs,5,1
4,target_1,fare_0.95,embarked_S,69,2
4,target_1,fare_0.95,family_size_3.00,8,1
4,target_1,fare_0.95,is_alone_1.00,50,1
4,target_1,fare_0.95,sex_female,95,2
4,target_1,fare_0.95,survived_0,46,1
4,target_1,fare_0.95,title_Mrs,91,2
4,target_1,is_alone_1.00,survived_0,16,1
4,target_1,sex_female,is_alone_1.00,33,1
4,target_1,sex_female,survived_0,5,1
4,target_1,sex_female,title_Mrs,137,3
4,target_1,title_Mrs,is_alone_1.00,33,1
4,target_1,title_Mrs,survived_0,5,1
5,target_1,age_0.95,embarked_S,67,2
5,target_1,age_0.95,family_size_0.00,58,2
5,target_1,age_0.95,fare_0.75,39,1
5,target_1,age_0.95,is_alone_0.00,93,2
5,target_1,age_0.95,sex_male,74,2
5,target_1,age_0.95,survived_1,61,2
5,target_1,age_0.95,title_Mr,65,2
5,target_1,embarked_S,is_alone_0.00,141,3
5,target_1,embarked_S,sex_male,106,3
5,target_1,embarked_S,survived_1,101,3
5,target_1,embarked_S,title_Mr,99,2
5,target_1,family_size_0.00,embarked_S,93,2
5,target_1,family_size_0.00,is_alone_0.00,158,4
5,target_1,family_size_0.00,sex_male,106,3
5,target_1,family_size_0.00,survived_1,82,2
5,target_1,family_size_0.00,title_Mr,97,2
5,target_1,fare_0.75,embarked_S,54,2
5,target_1,fare_0.75,family_size_0.00,78,2
5,target_1,fare_0.75,is_alone_0.00,80,2
5,target_1,fare_0.75,sex_male,66,2
5,target_1,fare_0.75,survived_1,41,1
5,target_1,fare_0.75,title_Mr,60,2
5,target_1,is_alone_0.00,survived_1,157,4
5,target_1,sex_male,is_alone_0.00,151,4
5,target_1,sex_male,survived_1,61,2
5,target_1,sex_male,title_Mr,162,4
5,target_1,title_Mr,is_alone_0.00,140,3
5,target_1,title_Mr,survived_1,54,2
6,target_1,age_0.95,embarked_S,67,2
6,target_1,age_0.95,family_size_1.00,35,1
6,target_1,age_0.95,fare_0.95,54,2
6,target_1,age_0.95,is_alone_0.00,93,2
6,target_1,age_0.95,sex_female,44,1
6,target_1,age_0.95,survived_1,61,2
6,target_1,age_0.95,title_Mrs,42,1
6,target_1,embarked_S,is_alone_0.00,141,3
6,target_1,embarked_S,sex_female,71,2
6,target_1,embarked_S,survived_1,101,3
6,target_1,embarked_S,title_Mrs,69,2
6,target_1,family_size_1.00,embarked_S,48,1
6,target_1,family_size_1.00,is_alone_0.00,104,3
6,target_1,family_size_1.00,sex_female,59,2
6,target_1,family_size_1.00,survived_1,75,2
6,target_1,family_size_1.00,title_Mrs,58,2
6,target_1,fare_0.95,embarked_S,69,2
6,target_1,fare_0.95,family_size_1.00,61,2
6,target_1,fare_0.95,is_alone_0.00,107,3
6,target_1,fare_0.95,sex_female,95,2
6,target_1,fare_0.95,survived_1,111,3
6,target_1,fare_0.95,title_Mrs,91,2
6,target_1,is_alone_0.00,survived_1,157,4
6,target_1,sex_female,is_alone_0.00,111,3
6,target_1,sex_female,survived_1,139,3
6,target_1,sex_female,title_Mrs,137,3
6,target_1,title_Mrs,is_alone_0.00,104,3
6,target_1,title_Mrs,survived_1,132,3
7,target_1,age_0.85,embarked_S,24,1
7,target_1,age_0.85,family_size_0.00,26,1
7,target_1,age_0.85,fare_0.05,3,1
7,target_1,age_0.85,is_alone_0.00,40,1
7,target_1,age_0.85,sex_male,26,1
7,target_1,age_0.85,survived_0,17,1
7,target_1,age_0.85,title_Mr,23,1
7,target_1,embarked_S,is_alone_0.00,141,3
7,target_1,embarked_S,sex_male,106,3
7,target_1,embarked_S,survived_0,76,2
7,target_1,embarked_S,title_Mr,99,2
7,target_1,family_size_0.00,embarked_S,93,2
7,target_1,family_size_0.00,is_alone_0.00,158,4
7,target_1,family_size_0.00,sex_male,106,3
7,target_1,family_size_0.00,survived_0,76,2
7,target_1,family_size_0.00,title_Mr,97,2
7,target_1,fare_0.05,embarked_S,4,1
7,target_1,fare_0.05,family_size_0.00,4,1
7,target_1,fare_0.05,is_alone_0.00,4,1
7,target_1,fare_0.05,sex_male,4,1
7,target_1,fare_0.05,survived_0,3,1
7,target_1,fare_0.05,title_Mr,3,1
7,target_1,is_alone_0.00,survived_0,105,3
7,target_1,sex_male,is_alone_0.00,151,4
7,target_1,sex_male,survived_0,116,3
7,target_1,sex_male,title_Mr,162,4
7,target_1,title_Mr,is_alone_0.00,140,3
7,target_1,title_Mr,survived_0,108,3
8,target_1,age_0.95,embarked_S,67,2
8,target_1,age_0.95,family_size_2.00,21,1
8,target_1,age_0.95,fare_0.85,23,1
8,target_1,age_0.95,is_alone_1.00,25,1
8,target_1,age_0.95,sex_female,44,1
8,target_1,age_0.95,survived_1,61,2
8,target_1,age_0.95,title_Mrs,42,1
8,target_1,embarked_S,is_alone_1.00,36,1
8,target_1,embarked_S,sex_female,71,2
8,target_1,embarked_S,survived_1,101,3
8,target_1,embarked_S,title_Mrs,69,2
8,target_1,family_size_2.00,embarked_S,21,1
8,target_1,family_size_2.00,is_alone_1.00,39,1
8,target_1,family_size_2.00,sex_female,21,1
8,target_1,family_size_2.00,survived_1,29,1
8,target_1,family_size_2.00,title_Mrs,21,1
8,target_1,fare_0.85,embarked_S,49,1
8,target_1,fare_0.85,family_size_2.00,5,1
8,target_1,fare_0.85,is_alone_1.00,6,1
8,target_1,fare_0.85,sex_female,30,1
8,target_1,fare_0.85,survived_1,43,1
8,target_1,fare_0.85,title_Mrs,28,1
8,target_1,is_alone_1.00,survived_1,43,1
8,target_1,sex_female,is_alone_1.00,33,1
8,target_1,sex_female,survived_1,139,3
8,target_1,sex_female,title_Mrs,137,3
8,target_1,title_Mrs,is_alone_1.00,33,1
8,target_1,title_Mrs,survived_1,132,3
9,target_1,age_1.05,embarked_C,2,1
9,target_1,age_1.05,family_size_0.00,3,1
9,target_1,age_1.05,fare_0.85,2,1
9,target_1,age_1.05,is_alone_0.00,5,1
9,target_1,age_1.05,sex_male,5,1
9,target_1,age_1.05,survived_0,4,1
9,target_1,age_1.05,title_Mr,4,1
9,target_1,embarked_C,is_alone_0.00,119,3
9,target_1,embarked_C,sex_male,70,2
9,target_1,embarked_C,survived_0,44,1
9,target_1,embarked_C,title_Mr,63,2
9,target_1,family_size_0.00,embarked_C,65,2
9,target_1,family_size_0.00,is_alone_0.00,158,4
9,target_1,family_size_0.00,sex_male,106,3
9,target_1,family_size_0.00,survived_0,76,2
9,target_1,family_size_0.00,title_Mr,97,2
9,target_1,fare_0.85,embarked_C,23,1
9,target_1,fare_0.85,family_size_0.00,27,1
9,target_1,fare_0.85,is_alone_0.00,66,2
9,target_1,fare_0.85,sex_male,42,1
9,target_1,fare_0.85,survived_0,29,1
9,target_1,fare_0.85,title_Mr,39,1
9,target_1,is_alone_0.00,survived_0,105,3
9,target_1,sex_male,is_alone_0.00,151,4
9,target_1,sex_male,survived_0,116,3
9,target_1,sex_male,title_Mr,162,4
9,target_1,title_Mr,is_alone_0.00,140,3
9,target_1,title_Mr,survived_0,108,3
10,target_1,age_0.95,embarked_C,51,2
10,target_1,age_0.95,family_size_1.00,35,1
10,target_1,age_0.95,fare_0.95,54,2
10,target_1,age_0.95,is_alone_0.00,93,2
10,target_1,age_0.95,sex_male,74,2
10,target_1,age_0.95,survived_0,57,2
10,target_1,age_0.95,title_rare,11,1
10,target_1,embarked_C,is_alone_0.00,119,3
10,target_1,embarked_C,sex_male,70,2
10,target_1,embarked_C,survived_0,44,1
10,target_1,embarked_C,title_rare,12,1
10,target_1,family_size_1.00,embarked_C,54,2
10,target_1,family_size_1.00,is_alone_0.00,104,3
10,target_1,family_size_1.00,sex_male,45,1
10,target_1,family_size_1.00,survived_0,29,1
10,target_1,family_size_1.00,title_rare,3,1
10,target_1,fare_0.95,embarked_C,85,2
10,target_1,fare_0.95,family_size_1.00,61,2
10,target_1,fare_0.95,is_alone_0.00,107,3
10,target_1,fare_0.95,sex_male,62,2
10,target_1,fare_0.95,survived_0,46,1
10,target_1,fare_0.95,title_rare,9,1
10,target_1,is_alone_0.00,survived_0,105,3
10,target_1,sex_male,is_alone_0.00,151,4
10,target_1,sex_male,survived_0,116,3
10,target_1,sex_male,title_rare,15,1
10,target_1,title_rare,is_alone_0.00,18,1
10,target_1,title_rare,survived_0,8,1
11,target_1,age_0.15,embarked_C,7,1
11,target_1,age_0.15,family_size_1.00,9,1
11,target_1,age_0.15,fare_0.95,11,1
11,target_1,age_0.15,is_alone_0.00,11,1
11,target_1,age_0.15,sex_female,12,1
11,target_1,age_0.15,survived_1,15,1
11,target_1,age_0.15,title_Mrs,12,1
11,target_1,embarked_C,is_alone_0.00,119,3
11,target_1,embarked_C,sex_female,71,2
11,target_1,embarked_C,survived_1,97,2
11,target_1,embarked_C,title_Mrs,66,2
11,target_1,family_size_1.00,embarked_C,54,2
11,target_1,family_size_1.00,is_alone_0.00,104,3
11,target_1,family_size_1.00,sex_female,59,2
11,target_1,family_size_1.00,survived_1,75,2
11,target_1,family_size_1.00,title_Mrs,58,2
11,target_1,fare_0.95,embarked_C,85,2
11,target_1,fare_0.95,family_size_1.00,61,2
11,target_1,fare_0.95,is_alone_0.00,107,3
11,target_1,fare_0.95,sex_female,95,2
11,target_1,fare_0.95,survived_1,111,3
11,target_1,fare_0.95,title_Mrs,91,2
11,target_1,is_alone_0.00,survived_1,157,4
11,target_1,sex_female,is_alone_0.00,111,3
11,target_1,sex_female,survived_1,139,3
11,target_1,sex_female,title_Mrs,137,3
11,target_1,title_Mrs,is_alone_0.00,104,3
11,target_1,title_Mrs,survived_1,132,3
12,target_1,age_0.35,embarked_C,13,1
12,target_1,age_0.35,family_size_0.00,8,1
12,target_1,age_0.35,fare_0.95,17,1
12,target_1,age_0.35,is_alone_0.00,19,1
12,target_1,age_0.35,sex_female,15,1
12,target_1,age_0.35,survived_1,17,1
12,target_1,age_0.35,title_rare,3,1
12,target_1,embarked_C,is_alone_0.00,119,3
12,target_1,embarked_C,sex_female,71,2
12,target_1,embarked_C,survived_1,97,2
12,target_1,embarked_C,title_rare,12,1
12,target_1,family_size_0.00,embarked_C,65,2
12,target_1,family_size_0.00,is_alone_0.00,158,4
12,target_1,family_size_0.00,sex_female,52,2
12,target_1,family_size_0.00,survived_1,82,2
12,target_1,family_size_0.00,title_rare,15,1
12,target_1,fare_0.95,embarked_C,85,2
12,target_1,fare_0.95,family_size_0.00,46,1
12,target_1,fare_0.95,is_alone_0.00,107,3
12,target_1,fare_0.95,sex_female,95,2
12,target_1,fare_0.95,survived_1,111,3
12,target_1,fare_0.95,title_rare,9,1
12,target_1,is_alone_0.00,survived_1,157,4
12,target_1,sex_female,is_alone_0.00,111,3
12,target_1,sex_female,survived_1,139,3
12,target_1,sex_female,title_rare,7,1
12,target_1,title_rare,is_alone_0.00,18,1
12,target_1,title_rare,survived_1,14,1
13,target_1,age_0.45,embarked_S,2,1
13,target_1,age_0.45,family_size_0.00,3,1
13,target_1,age_0.45,fare_0.95,5,1
13,target_1,age_0.45,is_alone_0.00,8,1
13,target_1,age_0.45,sex_female,5,1
13,target_1,age_0.45,survived_1,7,1
13,target_1,age_0.45,title_Mrs,5,1
13,target_1,embarked_S,is_alone_0.00,141,3
13,target_1,embarked_S,sex_female,71,2
13,target_1,embarked_S,survived_1,101,3
13,target_1,embarked_S,title_Mrs,69,2
13,target_1,family_size_0.00,embarked_S,93,2
13,target_1,family_size_0.00,is_alone_0.00,158,4
13,target_1,family_size_0.00,sex_female,52,2
13,target_1,family_size_0.00,survived_1,82,2
13,target_1,family_size_0.00,title_Mrs,46,1
13,target_1,fare_0.95,embarked_S,69,2
13,target_1,fare_0.95,family_size_0.00,46,1
13,target_1,fare_0.95,is_alone_0.00,107,3
13,target_1,fare_0.95,sex_female,95,2
13,target_1,fare_0.95,survived_1,111,3
13,target_1,fare_0.95,title_Mrs,91,2
13,target_1,is_alone_0.00,survived_1,157,4
13,target_1,sex_female,is_alone_0.00,111,3
13,target_1,sex_female,survived_1,139,3
13,target_1,sex_female,title_Mrs,137,3
13,target_1,title_Mrs,is_alone_0.00,104,3
13,target_1,title_Mrs,survived_1,132,3
14,target_1,age_1.05,embarked_S,4,1
14,target_1,age_1.05,family_size_0.00,3,1
14,target_1,age_1.05,fare_0.75,1,1
14,target_1,age_1.05,is_alone_0.00,5,1
14,target_1,age_1.05,sex_male,5,1
14,target_1,age_1.05,survived_1,2,1
14,target_1,age_1.05,title_Mr,4,1
14,target_1,embarked_S,is_alone_0.00,141,3
14,target_1,embarked_S,sex_male,106,3
14,target_1,embarked_S,survived_1,101,3
14,target_1,embarked_S,title_Mr,99,2
14,target_1,family_size_0.00,embarked_S,93,2
14,target_1,family_size_0.00,is_alone_0.00,158,4
14,target_1,family_size_0.00,sex_male,106,3
14,target_1,family_size_0.00,survived_1,82,2
14,target_1,family_size_0.00,title_Mr,97,2
14,target_1,fare_0.75,embarked_S,54,2
14,target_1,fare_0.75,family_size_0.00,78,2
14,target_1,fare_0.75,is_alone_0.00,80,2
14,target_1,fare_0.75,sex_male,66,2
14,target_1,fare_0.75,survived_1,41,1
14,target_1,fare_0.75,title_Mr,60,2
14,target_1,is_alone_0.00,survived_1,157,4
14,target_1,sex_male,is_alone_0.00,151,4
14,target_1,sex_male,survived_1,61,2
14,target_1,sex_male,title_Mr,162,4
14,target_1,title_Mr,is_alone_0.00,140,3
14,target_1,title_Mr,survived_1,54,2
15,target_1,age_0.95,embarked_S,67,2
15,target_1,age_0.95,family_size_0.00,58,2
15,target_1,age_0.95,fare_0.75,39,1
15,target_1,age_0.95,is_alone_0.00,93,2
15,target_1,age_0.95,sex_male,74,2
15,target_1,age_0.95,survived_0,57,2
15,target_1,age_0.95,title_Mr,65,2
15,target_1,embarked_S,is_alone_0.00,141,3
15,target_1,embarked_S,sex_male,106,3
15,target_1,embarked_S,survived_0,76,2
15,target_1,embarked_S,title_Mr,99,2
15,target_1,family_size_0.00,embarked_S,93,2
15,target_1,family_size_0.00,is_alone_0.00,158,4
15,target_1,family_size_0.00,sex_male,106,3
15,target_1,family_size_0.00,survived_0,76,2
15,target_1,family_size_0.00,title_Mr,97,2
15,target_1,fare_0.75,embarked_S,54,2
15,target_1,fare_0.75,family_size_0.00,78,2
15,target_1,fare_0.75,is_alone_0.00,80,2
15,target_1,fare_0.75,sex_male,66,2
15,target_1,fare_0.75,survived_0,42,1
15,target_1,fare_0.75,title_Mr,60,2
15,target_1,is_alone_0.00,survived_0,105,3
15,target_1,sex_male,is_alone_0.00,151,4
15,target_1,sex_male,survived_0,116,3
15,target_1,sex_male,title_Mr,162,4
15,target_1,title_Mr,is_alone_0.00,140,3
15,target_1,title_Mr,survived_0,108,3
16,target_1,age_0.35,embarked_C,13,1
16,target_1,age_0.35,family_size_1.00,11,1
16,target_1,age_0.35,fare_0.95,17,1
16,target_1,age_0.35,is_alone_0.00,19,1
16,target_1,age_0.35,sex_male,7,1
16,target_1,age_0.35,survived_0,5,1
16,target_1,age_0.35,title_Mr,7,1
16,target_1,embarked_C,is_alone_0.00,119,3
16,target_1,embarked_C,sex_male,70,2
16,target_1,embarked_C,survived_0,44,1
16,target_1,embarked_C,title_Mr,63,2
16,target_1,family_size_1.00,embarked_C,54,2
16,target_1,family_size_1.00,is_alone_0.00,104,3
16,target_1,family_size_1.00,sex_male,45,1
16,target_1,family_size_1.00,survived_0,29,1
16,target_1,family_size_1.00,title_Mr,43,1
16,target_1,fare_0.95,embarked_C,85,2
16,target_1,fare_0.95,family_size_1.00,61,2
16,target_1,fare_0.95,is_alone_0.00,107,3
16,target_1,fare_0.95,sex_male,62,2
16,target_1,fare_0.95,survived_0,46,1
16,target_1,fare_0.95,title_Mr,57,2
16,target_1,is_alone_0.00,survived_0,105,3
16,target_1,sex_male,is_alone_0.00,151,4
16,target_1,sex_male,survived_0,116,3
16,target_1,sex_male,title_Mr,162,4
16,target_1,title_Mr,is_alone_0.00,140,3
16,target_1,title_Mr,survived_0,108,3
17,target_1,age_0.95,embarked_C,51,2
17,target_1,age_0.95,family_size_1.00,35,1
17,target_1,age_0.95,fare_0.95,54,2
17,target_1,age_0.95,is_alone_0.00,93,2
17,target_1,age_0.95,sex_female,44,1
17,target_1,age_0.95,survived_1,61,2
17,target_1,age_0.95,title_Mrs,42,1
17,target_1,embarked_C,is_alone_0.00,119,3
17,target_1,embarked_C,sex_female,71,2
17,target_1,embarked_C,survived_1,97,2
17,target_1,embarked_C,title_Mrs,66,2
17,target_1,family_size_1.00,embarked_C,54,2
17,target_1,family_size_1.00,is_alone_0.00,104,3
17,target_1,family_size_1.00,sex_female,59,2
17,target_1,family_size_1.00,survived_1,75,2
17,target_1,family_size_1.00,title_Mrs,58,2
17,target_1,fare_0.95,embarked_C,85,2
17,target_1,fare_0.95,family_size_1.00,61,2
17,target_1,fare_0.95,is_alone_0.00,107,3
17,target_1,fare_0.95,sex_female,95,2
17,target_1,fare_0.95,survived_1,111,3
17,target_1,fare_0.95,title_Mrs,91,2
17,target_1,is_alone_0.00,survived_1,157,4
17,target_1,sex_female,is_alone_0.00,111,3
17,target_1,sex_female,survived_1,139,3
17,target_1,sex_female,title_Mrs,137,3
17,target_1,title_Mrs,is_alone_0.00,104,3
17,target_1,title_Mrs,survived_1,132,3
18,target_1,age_0.65,embarked_C,14,1
18,target_1,age_0.65,family_size_0.00,22,1
18,target_1,age_0.65,fare_0.95,15,1
18,target_1,age_0.65,is_alone_0.00,29,1
18,target_1,age_0.65,sex_female,17,1
18,target_1,age_0.65,survived_1,21,1
18,target_1,age_0.65,title_Mrs,16,1
18,target_1,embarked_C,is_alone_0.00,119,3
18,target_1,embarked_C,sex_female,71,2
18,target_1,embarked_C,survived_1,97,2
18,target_1,embarked_C,title_Mrs,66,2
18,target_1,family_size_0.00,embarked_C,65,2
18,target_1,family_size_0.00,is_alone_0.00,158,4
18,target_1,family_size_0.00,sex_female,52,2
18,target_1,family_size_0.00,survived_1,82,2
18,target_1,family_size_0.00,title_Mrs,46,1
18,target_1,fare_0.95,embarked_C,85,2
18,target_1,fare_0.95,family_size_0.00,46,1
18,target_1,fare_0.95,is_alone_0.00,107,3
18,target_1,fare_0.95,sex_female,95,2
18,target_1,fare_0.95,survived_1,111,3
18,target_1,fare_0.95,title_Mrs,91,2
18,target_1,is_alone_0.00,survived_1,157,4
18,target_1,sex_female,is_alone_0.00,111,3
18,target_1,sex_female,survived_1,139,3
18,target_1,sex_female,title_Mrs,137,3
18,target_1,title_Mrs,is_alone_0.00,104,3
18,target_1,title_Mrs,survived_1,132,3
19,target_1,age_0.75,embarked_C,16,1
19,target_1,age_0.75,family_size_0.00,18,1
19,target_1,age_0.75,fare_0.95,14,1
19,target_1,age_0.75,is_alone_0.00,31,1
19,target_1,age_0.75,sex_male,18,1
19,target_1,age_0.75,survived_0,10,1
19,target_1,age_0.75,title_Mr,18,1
19,target_1,embarked_C,is_alone_0.00,119,3
19,target_1,embarked_C,sex_male,70,2
19,target_1,embarked_C,survived_0,44,1
19,target_1,embarked_C,title_Mr,63,2
19,target_1,family_size_0.00,embarked_C,65,2
19,target_1,family_size_0.00,is_alone_0.00,158,4
19,target_1,family_size_0.00,sex_male,106,3
19,target_1,family_size_0.00,survived_0,76,2
19,target_1,family_size_0.00,title_Mr,97,2
19,target_1,fare_0.95,embarked_C,85,2
19,target_1,fare_0.95,family_size_0.00,46,1
19,target_1,fare_0.95,is_alone_0.00,107,3
19,target_1,fare_0.95,sex_male,62,2
19,target_1,fare_0.95,survived_0,46,1
19,target_1,fare_0.95,title_Mr,57,2
19,target_1,is_alone_0.00,survived_0,105,3
19,target_1,sex_male,is_alone_0.00,151,4
19,target_1,sex_male,survived_0,116,3
19,target_1,sex_male,title_Mr,162,4
19,target_1,title_Mr,is_alone_0.00,140,3
19,target_1,title_Mr,survived_0,108,3
20,target_1,age_0.75,embarked_S,19,1
20,target_1,age_0.75,family_size_2.00,3,1
20,target_1,age_0.75,fare_0.85,9,1
20,target_1,age_0.75,is_alone_1.00,5,1
20,target_1,age_0.75,sex_male,18,1
20,target_1,age_0.75,survived_1,26,1
20,target_1,age_0.75,title_Mr,18,1
20,target_1,embarked_S,is_alone_1.00,36,1
20,target_1,embarked_S,sex_male,106,3
20,target_1,embarked_S,survived_1,101,3
20,target_1,embarked_S,title_Mr,99,2
20,target_1,family_size_2.00,embarked_S,21,1
20,target_1,family_size_2.00,is_alone_1.00,39,1
20,target_1,family_size_2.00,sex_male,18,1
20,target_1,family_size_2.00,survived_1,29,1
20,target_1,family_size_2.00,title_Mr,14,1
20,target_1,fare_0.85,embarked_S,49,1
20,target_1,fare_0.85,family_size_2.00,5,1
20,target_1,fare_0.85,is_alone_1.00,6,1
20,target_1,fare_0.85,sex_male,42,1
20,target_1,fare_0.85,survived_1,43,1
20,target_1,fare_0.85,title_Mr,39,1
20,target_1,is_alone_1.00,survived_1,43,1
20,target_1,sex_male,is_alone_1.00,26,1
20,target_1,sex_male,survived_1,61,2
20,target_1,sex_male,title_Mr,162,4
20,target_1,title_Mr,is_alone_1.00,22,1
20,target_1,title_Mr,survived_1,54,2
21,target_1,age_0.95,embarked_S,67,2
21,target_1,age_0.95,family_size_2.00,21,1
21,target_1,age_0.95,fare_0.85,23,1
21,target_1,age_0.95,is_alone_1.00,25,1
21,target_1,age_0.95,sex_female,44,1
21,target_1,age_0.95,survived_1,61,2
21,target_1,age_0.95,title_Mrs,42,1
21,target_1,embarked_S,is_alone_1.00,36,1
21,target_1,embarked_S,sex_female,71,2
21,target_1,embarked_S,survived_1,101,3
21,target_1,embarked_S,title_Mrs,69,2
21,target_1,family_size_2.00,embarked_S,21,1
21,target_1,family_size_2.00,is_alone_1.00,39,1
21,target_1,family_size_2.00,sex_female,21,1
21,target_1,family_size_2.00,survived_1,29,1
21,target_1,family_size_2.00,title_Mrs,21,1
