id,age,fare,family_size,embarked,sex,title,is_alone,survived,target
41,0.1246594751483051,0.24536643851113066,0.022777526618047852,0.03140866033520942,0.015485159419416535,0.0033267629698623697,0.0038208139121966647,-0.017542607882347967,target_1
42,0.36468671096170036,-0.002672319731704148,-0.025891480544836025,-0.011684158101319404,-0.027939101538371314,0.0004270198515694233,-0.07631995049360636,-0.01482136246883455,target_1
43,0.16767822398463353,0.1528695610357744,0.012414521477755902,-0.10614231583418927,0.0019315456179861393,0.0031444992559024067,0.020961987386666846,-0.015868729387241962,target_1
44,0.09982116324911217,0.1584425408202117,0.01190694028423202,-0.1229815022770769,0.002072618619609638,0.0018589791817026293,0.02056401420349833,-0.02128977223034711,target_1
45,0.1977639544851073,-0.03663501286351693,0.01424232209095487,-0.18386254698596038,0.0021566244169834727,0.041491739353301665,0.001095842740827653,-0.23299206173944262,target_1
46,0.07961414572730179,-0.01744558939105069,0.037704789395973326,-0.045481944539296826,-0.00488168341806905,-0.005372807683515394,0.0005502599776770129,0.014392874068572339,target_1
47,0.11076250041575854,-0.043378991077881804,0.029470941306679075,-0.021951778369217714,-0.02583039591163162,-0.09623230857169224,0.006803673049701257,0.027080946261093752,target_1
48,0.21721531471728434,0.21396291121749111,0.02237730913073995,0.03273976728517197,0.013787921555114274,0.008520763635524635,0.01170416856451469,-0.013316739125648876,target_1
49,0.04846950475846349,0.16620140819457652,0.0026868946229776326,-0.11492142432567787,-0.004565563108333999,-0.03295045811053836,-0.0763182575275865,0.02496563334478418,target_1
50,0.1633289727804162,0.12289660996285674,0.008004673315679759,-0.11105600181385897,0.0031088022188158833,0.0028782605994301397,-0.05674357464813585,-0.012781655239560213,target_1
51,0.16052557558969302,0.11977035735296432,0.1025567467848571,-0.2383119322117322,-0.0012528459690915002,0.0004413148780818642,-0.08592934009461678,-0.08490638892383526,target_1
52,-0.10027406909943035,0.03234627178582214,0.08633425447838924,-0.173015784560888,-0.00554178899864235,-0.0005810572705605754,-0.03581973870202196,-0.03622676842420354,target_1
53,-0.01766549373732193,-0.020887774778196786,0.09731074052748384,-0.22807974451125185,-0.0011397669348412614,-0.004475696091532863,-0.06891694729319094,0.015103910351164785,target_1
54,0.014295404461940157,-0.031011259496780037,-0.004749192840919242,-0.10326928052395845,-0.030945651264127953,-0.02055756112880132,-0.15894004714936222,0.02610778374422058,target_1
55,0.19783537544652308,-0.017716526622973988,-0.02594737737242294,-0.26701160727076884,0.01620167158504829,0.06376718547315526,-0.1059068375685359,-0.021540259475244194,target_1
56,0.0802763520200686,-0.02264811293110154,-0.014827519129213441,-0.15431350162125945,-0.030458191034953654,-0.06430382131763296,-0.1973390747272304,0.017686541653217824,target_1
57,0.22303612780702653,-0.01838979182746356,-0.04151166798469661,-0.28765944919138825,0.014863583191473455,0.03680072665188101,-0.18766938773792824,-0.015151819914404245,target_1
58,0.303228414485271,-0.02435567934438115,0.02868976393836208,-0.025898793007709146,-0.01188409079991638,0.005701597198725837,-0.0015830501649289452,0.011860001138465847,target_1
59,0.0471229114424195,0.4162786816001885,0.020097811721723736,0.08160580636180233,0.016158027968657705,0.018099367581379967,0.01754078939908218,-0.019022083389609677,target_1
60,-0.020225244281756857,-0.04381854301190679,0.0708659054089001,-0.3308321662463658,0.006720849908157298,0.019558947007508893,-0.18113615836854324,0.013512029256250384,target_1
61,0.2654345725036947,-0.028999258516107577,0.010673242077779742,-0.11692672343868779,-0.004138254756623021,-0.0016187921743163725,-0.06308084795597585,-0.02267534097080403,target_1
62,0.23119173999775644,-0.05679345641466016,0.01825122888385365,-0.19141309671611612,0.0037956713619077833,0.014143783430319308,-0.09588536720499126,0.010643333760417255,target_1
63,0.16198704200972924,-0.058864717545618936,0.018251807349690292,-0.17822803910270335,0.004124458863966147,0.00035476603132062975,-0.05478065002349844,-0.01378140280091701,target_1
64,-0.019649452469117965,-0.0314616362326968,0.016341566574543928,-0.13790580278788278,-0.031172388078631576,-0.04169021959245828,-0.3531984009917244,0.03397864700211624,target_1
65,-0.011413050093280436,-0.040577646390823605,0.030508994433324374,-0.13263802283212334,0.0037336729395580706,0.013940295918833648,-0.04398972703080006,-0.03167326962604104,target_1
66,0.039408088349046196,0.2216158698483005,0.017753285909582476,-0.1184462048446634,-0.0028555458601270786,0.0027435137272053046,0.016790603446997628,-0.020818189536550603,target_1
67,0.019505358567193074,-0.044405987586274745,0.01655021996030348,-0.2865652131095196,0.005757533803559685,0.012028792996501838,0.002184690961713342,-0.030450647615046882,target_1
68,0.24564042269312558,0.15605425072674595,0.014109137200758019,-0.006149469125902923,-0.01163687519317679,-0.01877620200529501,0.01644126598195491,0.021254635927424347,target_1
69,0.06933352151919178,-0.03237672765941887,0.04367711313751066,-0.1844364032007473,0.006240158138207798,0.008975298051117159,-0.09619918470554444,-0.026228203805606313,target_1
70,-0.039416531448952206,-0.0075753491619129235,-0.04306083683533202,0.013889665659486473,0.016475245872009155,-0.12768717795298754,-0.036236907644041486,-0.018419005601658597,target_2
71,-0.022908656414971394,0.13290700112073228,0.004817435826872756,-0.21378130653350538,-0.004224084366157082,0.0031646225364509576,-0.10741812798588707,0.016798452241198206,target_1
72,0.007747355305927894,0.17003634673586115,0.011809795287857715,-0.11411120405316515,0.0028335335611561936,0.00871953143033837,-0.0859975815610442,-0.03110841536421243,target_1
73,-0.06322777295907042,-0.03720782131137891,0.032961978269964,-0.19796052827272173,0.002958859716382209,0.006946469946629536,0.04392065412208292,-0.017741056159267795,target_1
74,0.0925347051119012,-0.025400334191804753,0.026241549713812293,-0.29581699250619964,-0.0024615707133141423,0.0015108971108802234,0.015744884092973244,0.013575639075645922,target_1
75,0.303228414485271,-0.02435567934438115,0.02868976393836208,-0.025898793007709146,-0.01188409079991638,0.005701597198725837,-0.0015830501649289452,0.011860001138465847,target_1
76,0.15870915863079144,0.14164918361030254,-0.03064301490047417,-0.1132971157796408,-0.0002971656750473639,0.011404797875000627,-0.016748342758256332,-0.019722849487923997,target_1
77,0.06899568404061751,0.29404283017087735,-0.010524911228150554,-0.09368867866043204,0.00425365949170178,0.0016949020927914291,-0.0911608653779135,0.008641495655928115,target_1
78,0.22873284772622693,0.13465204076443194,-0.029421849626502017,-0.10873266843265082,0.0021747951281977937,0.011132515835319344,-0.01605860558140489,-0.01086264246020036,target_1
79,0.41136932917582414,0.023274169321980683,0.014891346678273965,0.18759528922313362,-0.05211042923906378,-0.010947726981861097,-0.10574274719992784,-0.008154783415098139,target_1
80,0.303228414485271,-0.02435567934438115,0.02868976393836208,-0.025898793007709146,-0.01188409079991638,0.005701597198725837,-0.0015830501649289452,0.011860001138465847,target_1
81,0.29586804559586843,-0.037602969216687,0.01987908787674254,-0.11144679038623492,0.006609696397618304,0.016302785981217087,-0.04633052128090092,-0.20730751633162903,target_1
82,-0.016608437708164246,-0.02655351863035784,-0.0415116679846966,-0.2401971272292741,0.0009145878080542917,0.026994493769867175,-0.051715260200254284,-0.012001376734452073,target_1
83,0.41136932917582414,0.023274169321980683,0.014891346678273965,0.18759528922313362,-0.05211042923906378,-0.010947726981861097,-0.10574274719992784,-0.008154783415098139,target_1
84,0.09843328315959465,0.168695877218081,0.011753263245309484,-0.13340269203847308,0.002195181351296578,0.013758758736613525,-0.09873793319486844,0.01718545009004152,target_1
85,0.10099938555769856,0.14282306436555994,0.011906940284232033,-0.12243289195449866,0.002799532517058426,0.00013562776911199456,-0.0703017567377985,-0.022820612032321552,target_1
86,0.2540969213645982,-0.036588253129492085,0.021889063741766704,-0.03572734286537228,-0.02368359912373986,-0.04792415181463858,0.011197355237551075,0.02190545041634629,target_1
87,-0.044967773264216124,-0.026277714254373558,0.01972268131074332,0.0713207315509708,-0.037464218770730945,-0.17136642310018188,0.018034822727296056,0.03171026923798612,target_1
88,0.019505358567193074,-0.044405987586274745,0.01655021996030348,-0.2865652131095196,0.005757533803559685,0.012028792996501838,0.002184690961713342,-0.030450647615046882,target_1
89,-0.016451214474677494,-0.01344064835250389,0.030707400716846005,-0.1903143194169212,0.0013651403611543685,-0.0012687244198245895,-0.12986811912208404,0.012348450696079198,target_1
90,0.46071057722547226,-0.0029464676451536405,-0.023842918088282077,-0.005211526877112914,0.015629149839392984,0.04063932772551414,-0.15988236531883399,-0.031216114379733918,target_1
91,-0.043348549031548535,-0.048707422507949814,0.0193653326186852,-0.23142779981197453,-0.004589847848661315,8.751321210484844e-07,-0.3399812005979462,0.028030609199068836,target_1
92,-0.03546716056367798,-0.025169516765567237,0.06486888362291698,-0.16125361334204186,0.009679406380304676,0.023234343682205876,-0.11335238879349234,-0.03162572105302342,target_1
93,0.188073419133173,-0.03467221826668145,0.0008847801837414942,-0.11064018189655213,-0.009580651422214056,-0.032468153031775096,-0.03632173709876834,-0.17331855189955564,target_1
94,-0.021454439508165092,-0.037507975802217375,-0.015490059773296419,-0.3847239891490367,0.0028485100851961083,0.01172684502801236,-0.06846470917412771,0.011647328369957667,target_1
95,0.21379092075531608,-0.04581373695188857,-0.03221746983553571,-0.2251152363248314,0.0037108761167293377,0.019730429983776356,-0.046562436263713806,-0.011710661235812117,target_1
96,0.22335564397927818,0.1428443209016688,0.007810013129636008,-0.0937700125391452,0.0020382418194998314,0.008841006033353433,-0.08483743069302882,0.009303815070631785,target_1
97,-0.010026713481056165,0.11961174508664828,-0.010233353439578598,-0.13613731197063406,0.006399861461060204,0.017994843400897555,0.01619956279977118,-0.013953900275519487,target_1
98,0.16584559732307827,0.12836938329500092,0.012414521477755902,-0.09794431967740769,0.002228084037678879,0.0019139114701830296,-0.058604795502075153,-0.01295937440999783,target_1
99,0.13827748512269278,0.11403888393856708,0.018270496977698843,-0.05227393302663973,-0.007600026620899027,-0.011345076842766888,-0.05528823095485274,-0.14885853716997033,target_1
100,0.15014479236538675,0.12220202546386737,0.013311275005903121,-0.06334611104470605,-0.0044091247191427665,-0.03241939189226438,-0.06221174640846443,-0.1620574653081731,target_1
101,0.10557468999747634,0.25473610825317217,0.02313017522898641,-0.03494775163913735,-0.0021774454423598324,0.01855263439161387,0.0005627714866946387,0.0204848166636367,target_1
102,-0.016000964533949932,0.14195672350881042,0.024524816512212073,-0.17595891461924634,0.004697114708800297,0.0054147173568175,-0.09266670480858638,-0.018700035692059337,target_1
103,0.09982116324911217,0.1584425408202117,0.01190694028423202,-0.1229815022770769,0.002072618619609638,0.0018589791817026293,0.02056401420349833,-0.02128977223034711,target_1
104,0.16584559732307827,0.12836938329500092,0.012414521477755902,-0.09794431967740769,0.002228084037678879,0.0019139114701830296,-0.058604795502075153,-0.01295937440999783,target_1
105,0.08101469626388842,0.311155656359224,0.019519205880421848,0.047731557268894755,-0.017408826227528103,-0.05687747866975915,-0.010931638647752397,-0.007623681427589541,target_1
106,0.44466497578999764,-0.06511499620628373,0.01825122888385365,-0.07886581023590065,0.00662528601512157,0.013018487549603669,0.007222122959655532,0.014990547576688565,target_1
107,0.0239333381821595,-0.03486068872469673,0.0137113925599017,-0.028619351669207895,0.039222496023243805,0.025156953103272477,0.013337553383328298,-0.031668810783611404,target_1
108,0.04557646117543531,0.18995795602482457,0.013199358239490156,-0.12543346126770083,-0.0017370705215288948,0.006380173927537593,0.009806786944513682,-0.027608708646227786,target_1
109,0.04253360407175986,-0.021184488395706774,0.022019827191678415,-0.036929312841015555,-0.03737529269521506,-0.13403000698735745,0.004353013182306593,0.02124591725164988,target_1
110,-0.01747574788678306,0.13785124314078442,0.018806729711260774,0.023008286010826964,-0.00071018871830929,0.006586878475522015,0.01844155996132314,0.020618310519792217,target_1
111,-0.047042296854568975,-0.02367921881459616,-0.04984954814335284,-0.20597166186900767,0.004945557775890652,0.025292265662747705,-0.07293654097771994,-0.02164128342145845,target_1
112,0.08744883066470285,-0.018574769108640192,-0.010699244140521511,-0.13287598267688872,0.011843844313303535,0.031235970859427076,-0.07476184630725365,-0.02648434393790177,target_1
113,-0.047042296854568975,-0.02367921881459616,-0.04984954814335284,-0.20597166186900767,0.004945557775890652,0.025292265662747705,-0.07293654097771994,-0.02164128342145845,target_1
114,0.09510827368795985,-0.017120018133854376,-0.012119681484924653,-0.001917311290321851,0.002160695978436807,0.0003787406016967518,-0.06977667390266737,0.01530469195509512,target_1
115,0.3060825446245362,-0.03534210929340501,-0.024132361237086383,-0.04792519408385852,9.141769495483467e-05,-0.0012753692531173103,0.016728355393365958,-0.002371930793906848,target_1
116,0.16401658429506488,-0.033559614341110974,-0.032217469835535695,-0.10963506242218803,0.007397826056916812,0.02684619266279938,0.006742302266512075,-0.01579920037576895,target_1
117,0.09180163502603317,0.2458770933193858,0.03294522281706653,-0.06564189238885547,0.00461116041747202,0.01272551788079388,0.02528256922482868,-0.04588468447881311,target_1
118,0.303228414485271,-0.02435567934438115,0.02868976393836208,-0.025898793007709146,-0.01188409079991638,0.005701597198725837,-0.0015830501649289452,0.011860001138465847,target_1
119,0.188073419133173,-0.03467221826668145,0.0008847801837414942,-0.11064018189655213,-0.009580651422214056,-0.032468153031775096,-0.03632173709876834,-0.17331855189955564,target_1
120,0.13336673849636776,0.21480806046259335,0.01900255297138921,0.11704814807492764,-0.02983521935033161,-0.10443271212633476,-0.0670291844998722,0.03048534410699945,target_1
121,0.03199519721462834,-0.03412503243917629,0.028664153101375676,-0.23094836791416112,0.000889865008514435,0.0034440326865838237,-0.0973216212584444,-0.022324334854572466,target_1
122,0.0010304621339468564,0.16094061297141032,-0.02984894127953737,0.13873136144657083,-0.06245880041789594,-0.044181543560814385,0.0006356499677539342,-0.017860178393179844,target_1
123,0.27140082845351465,0.11597576508357599,-0.014481818959431982,-0.08705705483428682,-0.0048005155858899555,-0.007656035899537899,-0.024584186067676195,0.016266072982747726,target_1
124,0.22873284772622693,0.13465204076443194,-0.029421849626502017,-0.10873266843265082,0.0021747951281977937,0.011132515835319344,-0.01605860558140489,-0.01086264246020036,target_1
125,-0.039416531448952206,-0.0075753491619129235,-0.04306083683533202,0.013889665659486473,0.016475245872009155,-0.12768717795298754,-0.036236907644041486,-0.018419005601658597,target_2
126,0.03418773290452466,-0.027566391144589423,0.026241549713812293,-0.3412240137290061,0.0014447064468776447,0.010870753804279569,-0.15164526708781592,0.01388359658825318,target_1
127,0.06933352151919178,-0.03237672765941887,0.04367711313751066,-0.1844364032007473,0.006240158138207798,0.008975298051117159,-0.09619918470554444,-0.026228203805606313,target_1
128,0.27583961196182927,-0.01723406629702553,0.04552465010397721,-0.16616428633504213,-0.003858801070919799,-0.0014999350123829896,0.006209952392840123,0.0014441316678991227,target_1
129,0.039408088349046196,0.2216158698483005,0.017753285909582476,-0.1184462048446634,-0.0028555458601270786,0.0027435137272053046,0.016790603446997628,-0.020818189536550603,target_1
130,-0.022212616756152312,0.1436803502933156,0.0698847214806145,-0.11409322086593904,0.0076799328497535275,0.009626551529643404,-0.10722152215003634,-0.020264595851762806,target_1
131,0.18495589497639725,0.13631190031625345,0.034452500356375114,-0.05552614269304562,0.005346842076476754,0.005058133801587546,-0.06769491770621094,-0.015540720913868595,target_1
132,-0.0067087634751764914,0.1679113996343034,0.014366284961508529,-0.10858228325366406,0.0023036014813574597,0.006246065453194231,0.025621844314848596,0.021242866640488706,target_1
133,0.201101398786302,0.11660961551259917,0.006691866296084546,-0.07532576395418283,-0.004365792064723258,-0.020238316239717963,-0.07106423143167563,0.01967259619625047,target_1
134,0.10099938555769856,0.14282306436555994,0.011906940284232033,-0.12243289195449866,0.002799532517058426,0.00013562776911199456,-0.0703017567377985,-0.022820612032321552,target_1
135,0.25330549844604655,0.2023979492657965,0.022484029204741802,-0.09416067093007821,-0.0009459217538723197,0.0006806752009935387,0.020431145555099766,0.017262581893261963,target_1
136,0.16095058666761897,0.14831878114718242,0.010093640894898089,-0.004275548637703097,-0.00869680675361545,-0.040392741972126306,0.011928111810240508,-0.1770494433191611,target_1
137,-0.020424443856727113,0.01870255886516308,0.04926439616395776,0.018353994744069534,-0.003715089348738862,-0.0037409016897385697,0.009303635112758417,-0.03189581227827003,target_1
138,0.09487117009483288,-0.04234010918148805,0.015323919743142879,-0.2784760295048666,0.0025643666582728926,0.01892142796137485,-0.12170004651076614,0.014714461184989676,target_1
139,0.16198704200972924,-0.058864717545618936,0.018251807349690292,-0.17822803910270335,0.004124458863966147,0.00035476603132062975,-0.05478065002349844,-0.01378140280091701,target_1
140,0.002486804223435346,0.12637336734110255,0.013023716213446423,-0.08587913725745598,-0.010514127953805292,-0.018080450052660336,-0.14473450495240456,0.029411700264416262,target_1
141,0.16584559732307827,0.12836938329500092,0.012414521477755902,-0.09794431967740769,0.002228084037678879,0.0019139114701830296,-0.058604795502075153,-0.01295937440999783,target_1
142,0.26285972471240765,0.17178397013885138,0.007810013129636036,-0.07061383627179263,0.0032564476082829223,0.005949402197438724,0.01992569819743591,0.015847338686349143,target_1
143,-0.05297548833435756,0.18944210384370136,0.03249622726376306,-0.04679689780202069,-0.006925434829171011,-0.021583404175286286,-0.16804060839767648,0.03416780100746931,target_1
144,0.017001933282098595,0.17851531143641858,0.03245678420405838,-0.06820068607646214,0.0030213490856782375,0.009011297575953385,-0.09838544878911551,-0.03883935874387056,target_1
145,0.201101398786302,0.11660961551259917,0.006691866296084546,-0.07532576395418283,-0.004365792064723258,-0.020238316239717963,-0.07106423143167563,0.01967259619625047,target_1
146,0.16584559732307827,0.12836938329500092,0.012414521477755902,-0.09794431967740769,0.002228084037678879,0.0019139114701830296,-0.058604795502075153,-0.01295937440999783,target_1
147,-0.10027406909943035,0.03234627178582214,0.08633425447838924,-0.173015784560888,-0.00554178899864235,-0.0005810572705605754,-0.03581973870202196,-0.03622676842420354,target_1
148,0.23119173999775644,-0.05679345641466016,0.01825122888385365,-0.19141309671611612,0.0037956713619077833,0.014143783430319308,-0.09588536720499126,0.010643333760417255,target_1
149,0.03199519721462834,-0.03412503243917629,0.028664153101375676,-0.23094836791416112,0.000889865008514435,0.0034440326865838237,-0.0973216212584444,-0.022324334854572466,target_1
150,0.4764951119622315,-0.021765614262216716,0.005836254089929821,0.044748350103713336,-0.002549582842679843,0.018186915293615845,0.01671546580932684,0.02364638561684057,target_1
151,-0.028448886776673014,0.11407191765566647,0.005082873728858843,-0.2001241182348616,-0.007311246133446424,-0.016682524931513232,0.023187477081781007,0.02985969519426819,target_1
152,0.11076250041575854,-0.043378991077881804,0.029470941306679075,-0.021951778369217714,-0.02583039591163162,-0.09623230857169224,0.006803673049701257,0.027080946261093752,target_1
153,-0.05499907276453068,0.17931371988601794,0.024524816512212045,-0.22800652904400412,0.0026133644829186564,0.005394118714478619,0.02639108635447211,-0.0237384058701025,target_1
154,0.43306420277092994,-0.07262381057548928,-0.024132361237086383,-0.12168872605747899,0.0032536515858256946,0.0045317052767331525,-0.0944337842294089,0.008705800226235898,target_1
155,0.21379092075531608,-0.04581373695188857,-0.03221746983553571,-0.2251152363248314,0.0037108761167293377,0.019730429983776356,-0.046562436263713806,-0.011710661235812117,target_1
156,0.15552605430743788,-0.028529566569235856,0.04633359271779796,-0.19759939683350378,-0.005028592505609954,-0.0007456732339076198,0.0005458257260299364,0.019466939559462503,target_1
157,0.15552605430743788,-0.028529566569235856,0.04633359271779796,-0.19759939683350378,-0.005028592505609954,-0.0007456732339076198,0.0005458257260299364,0.019466939559462503,target_1
158,0.27583961196182927,-0.01723406629702553,0.04552465010397721,-0.16616428633504213,-0.003858801070919799,-0.0014999350123829896,0.006209952392840123,0.0014441316678991227,target_1
159,-0.08860936456455204,0.1126673466562807,0.044923782682134296,-0.11307855811363493,0.006927318520316827,0.01725889029140145,-0.0981562868219469,-0.024734386341293997,target_1
160,0.1115975009488352,0.1561603057101082,0.039793158225375984,-0.07649119483947363,0.006295171170832165,0.004143380309284827,-0.08196683485022356,-0.025066861534428636,target_1
161,0.16198704200972924,-0.058864717545618936,0.018251807349690292,-0.17822803910270335,0.004124458863966147,0.00035476603132062975,-0.05478065002349844,-0.01378140280091701,target_1
162,0.07970977324245461,-0.03197766945388285,0.046333592717797946,-0.28962609694215546,-0.002392899251986358,0.010552112309165938,-0.16816206145080217,0.01325349266659951,target_1
163,0.06933352151919178,-0.03237672765941887,0.04367711313751066,-0.1844364032007473,0.006240158138207798,0.008975298051117159,-0.09619918470554444,-0.026228203805606313,target_1
164,0.0723407074849235,0.2097216175451674,0.014281352642365023,-0.014749217062310775,-0.013019216385394107,-0.05745593171899624,0.016107103871133645,0.022406170289651008,target_1
165,0.11444747679206649,-0.02784419607760919,0.01029021588916747,-0.1399908869043226,-0.011631755466477201,-0.06161343385767363,-0.0962291611933439,0.027593326024592,target_1
166,0.10557468999747634,0.25473610825317217,0.02313017522898641,-0.03494775163913735,-0.0021774454423598324,0.01855263439161387,0.0005627714866946387,0.0204848166636367,target_1
167,0.03199519721462834,-0.03412503243917629,0.028664153101375676,-0.23094836791416112,0.000889865008514435,0.0034440326865838237,-0.0973216212584444,-0.022324334854572466,target_1
168,0.10705325905386363,-0.0426182043778939,0.016046238870753435,-0.31863717871184455,0.011692294122880515,0.0019984010369238914,0.009977965940616286,-0.03071308139076238,target_1
